beta0,beta1,beta2,beta3,gamma0,gamma1,rho,lambda,sigma_e,sigma_u
-1.93672817786,5.98851639037,-0.0929543076286,2.01478538006,4.26366969726,-3.32465279,0.801,-0.413,0.408205780945,4.59641174072
3.06237086708,5.99379680032,-0.0267845839382,1.89876685187,-0.553894187867,-3.28893279486,0.792,0.087,0.523952977758,1.66782720541
1.09331692617,6.02128750806,0.0395065579354,2.0159068418,1.69359391473,-3.37157198605,0.797,0.647,0.429866575932,10.392994918
17.4945573136,6.01144058349,-0.0474373439929,1.94270968893,-14.8265019477,-3.45464867979,0.793,-0.273,0.626507058721,0.862084597464
-4.26445032597,5.99950013697,0.00471654353729,1.74451161171,7.02926312331,-3.47903095381,0.806,0.656,0.486603715356,0.79126291781
-7.8956557167,5.96103318248,-0.124840610879,2.03791459097,10.3793307804,-3.5307710022,0.804,-0.037,0.516009934486,0.714780285025
1.81957789871,6.00330050327,-0.0425722241664,1.78221977955,0.70187221706,-3.53914241355,0.793,0.049,0.525271608498,0.728655064546
11.253558536,6.03685754858,-0.130533597353,1.99283737877,-8.74994279665,-3.62038137892,0.793,0.302,0.463242536804,0.280844879653
-5.48336812453,5.99060073118,-0.0713460423874,1.82978892773,7.96942568323,-3.59165654188,0.801,0.756,0.661082725629,0.634199678731
-4.73776785369,6.03181917529,-0.052652364929,1.84192259198,7.02459259957,-3.58793267482,0.799,0.035,0.64969141149,0.25738417161
-7.06499976685,5.99871120841,-0.0704248166419,1.94920226214,9.50294402409,-3.61600548252,0.799,-0.006,0.483523670392,0.785225044088
5.50531664663,5.98957500439,-0.0761084897131,1.86102279613,-3.33276926868,-3.66967871629,0.792,-0.434,0.434263790751,1.18446784527
3.1099722519,6.00063663069,-0.00797647868993,1.99975566802,-0.869590538788,-3.73520719304,0.798,-0.081,0.491954168541,0.170755179696
7.19543665689,5.99784862625,-0.0243287963142,1.92874351476,-5.06100376015,-3.81587821457,0.797,-0.787,0.619977768826,0.527426467088
2.5976160569,6.03318414888,-0.0583471293511,2.0431920892,-0.550622631379,-3.77327835803,0.803,-0.268,0.467132249106,0.788478638303
-5.1233045949,5.99528585988,-0.0654319694838,1.7777162935,7.10758623433,-3.68121626063,0.804,0.226,0.504077251733,0.150506830844
5.59014972388,5.96932963502,0.00255075485782,1.96029404921,-3.73344388824,-3.67648091231,0.802,-0.408,0.46890268032,0.13614998618
-2.63433555835,6.00216890347,-0.0910861728479,1.91740280885,4.44908476319,-3.70235273419,0.798,-0.889,0.430311507013,0.218170321596
-1.07202225139,5.99342790775,-0.0492822056651,1.92706862633,2.9959048729,-3.69474080362,0.797,-0.903,0.579339384731,0.729499619309
14.1973299283,5.98381105814,-0.116926570476,2.03702901128,-11.9947503632,-3.71899500858,0.801,-0.365,0.457383080537,0.233315548706
-1.51637495783,6.04529361293,-0.0544511148682,1.96063296005,3.52521420539,-3.74316864452,0.797,-0.097,0.514171820947,0.648839842966
3.54371141403,6.00068913492,0.0615512340979,1.99501427703,-1.31730215101,-3.80998616348,0.799,0.156,0.587166429036,0.371195903435
-6.05755234947,5.99804284672,-0.0419285943958,1.89025434026,7.89896681916,-3.72751115032,0.791,-0.133,0.462241050523,0.178416334795
12.8287725383,5.98763436323,-0.0427422236857,2.08710406826,-10.7276176043,-3.90902076726,0.794,-0.23,0.439519013162,0.147596604049
12.7324158151,6.02660366481,0.0553329226266,2.05860262603,-10.6892051408,-3.94225542477,0.801,-0.018,0.577025509799,0.380222244595
-17.403016892,5.99239633849,0.0186548480587,2.08517354843,19.3044621645,-3.92904539711,0.801,-0.26,0.471904746541,0.169761376114
-15.2762332801,6.00067289656,-0.117083899578,1.96266575901,17.2304446061,-3.94633814604,0.799,-0.299,0.405473543225,0.107849531094
-2.58577050389,6.06652991362,-0.0647396427587,1.89179130592,4.66388392887,-3.90150281156,0.8,-0.213,0.501535380319,0.150696488424
2.18381534435,6.01120764466,-0.0401351702259,2.00024338464,-0.220972797964,-3.95793088716,0.799,-0.433,0.423268427031,0.027927302056
3.08871998996,5.9991741384,-0.00218127555531,2.00023577403,-1.21460972321,-3.96547821678,0.8,-0.64,0.555011142019,0.0399542702164
4.18699897185,6.02053597693,-0.0531333746816,2.05097491356,-2.29612550035,-3.91065840957,0.801,-0.791,0.483489147976,0.0304032178541
4.78553274781,5.98318699108,-0.0295659948488,1.9382401245,-2.77971180616,-3.88322375377,0.805,-0.688,0.437776591369,0.10453208696
8.5366791299,6.00543837854,-0.0311592612206,1.98027500946,-6.76260758496,-3.82170211426,0.797,-0.787,0.554172703151,0.144649697041
-7.14632284034,6.00442440589,-0.1584671379,2.12899986715,9.0565955294,-3.77965204484,0.799,-0.281,0.5858590444,0.1691503191
-1.92290919334,6.00024288341,0.0185596390179,1.93978633635,3.83214305848,-3.77137662188,0.797,-0.126,0.518493927229,0.154194098246
-1.79039325584,6.03553270278,0.0489869595869,1.94748701781,3.72965985266,-3.81609220231,0.804,0.034,0.380652259961,0.389517259538
-6.66005727144,5.9986145087,-0.0248657405148,2.03507000414,8.38242588644,-3.79865673186,0.797,0.562,0.480906422566,0.129367337729
12.5882144547,6.01276192891,-0.0671560280411,2.02235860552,-10.4108048286,-3.76035750773,0.796,-0.169,0.47871257525,0.391313774688
-11.7419924798,5.98353992734,-0.0363910797053,2.06735839295,13.9901731363,-3.72245171821,0.8,-0.353,0.583226573626,0.132519511204
1.34338081049,6.03107632803,0.0106198709385,1.8055202469,0.975500068255,-3.71848375308,0.796,-0.168,0.709682951869,0.155417330329
2.89933861983,5.99406118862,-0.000472983143324,2.07190866317,-0.690429070672,-3.71069759495,0.809,0.213,0.492514604228,0.11654949622
3.79886371871,5.99388869967,0.00059776344726,2.0407889216,-1.82945811086,-3.6294164717,0.796,0.642,0.482957526491,0.187085734177
1.44382843693,6.00955264013,0.0143123153641,1.99031327618,0.659568142048,-3.78289195923,0.8,0.333,0.520588948858,0.122500373761
3.49837195214,6.03687678018,-0.0484284768041,1.88940145667,-1.47602452277,-3.74705011104,0.8,0.524,0.464807960357,1.25094888563
-12.0469847843,5.99874490496,-0.0608798827386,2.03796040841,14.0726271945,-3.77734251582,0.798,-0.776,0.377309830006,0.219057029243
6.72742222532,5.99565879183,-0.0262575610607,2.1044363625,-4.59736848879,-3.80131625218,0.798,0.11,0.355492243594,0.670228142987
-0.895259539002,6.0080673744,-0.0177414048722,1.87533006557,3.02707169806,-3.80847073667,0.802,-0.085,0.499772029338,1.53476112024
-4.92481903833,6.02551498037,-0.0562039653734,1.97090395761,7.0102429472,-3.81372653346,0.793,-0.185,0.581743151385,0.327587276264
-2.54224525763,5.98762315645,-0.0234031056536,1.99018545508,4.72432780498,-3.86086371485,0.798,0.561,0.486370264232,0.248359817694
14.605906439,5.99673168056,0.0534700380183,1.94930368327,-12.4301558454,-3.98481704498,0.804,-0.119,0.490314175987,0.475070779131
2.30910962595,5.99931539087,-0.0159154050233,1.91715245256,-0.363385842776,-4.04579357835,0.799,-0.135,0.485459166804,0.205390248989
-2.60514156212,6.00308418846,-0.0298908974642,1.92414590857,4.55364635907,-4.02159988187,0.803,-0.243,0.585465284301,0.137546182406
8.25908473154,5.96428627369,-0.00972369602402,1.92713090652,-6.44970815308,-3.90561629263,0.798,-0.456,0.46159317463,0.184900596
-3.66583080817,6.00255427852,-0.0611475216169,1.99032628997,5.59891719781,-3.91873558913,0.789,-0.534,0.444501801671,0.223218319367
1.88515437065,6.00659827172,0.000233000989503,1.99911653438,0.272323794835,-3.92768267558,0.799,0.128,0.560321439203,0.0893900331794
-6.51732958721,6.0230187821,-0.0976499621715,1.96714377436,8.53444819791,-3.81319771472,0.795,-0.523,0.48286356073,0.193293846972
-8.1600807219,6.03203381229,-0.0181394251079,1.82155144748,10.2359354921,-3.78787156555,0.803,-0.291,0.667642558824,0.119848580569
-4.45405198508,5.99486184827,-0.0501866133374,2.01506051966,6.18673966093,-3.70688866666,0.798,-0.747,0.463293878002,0.601394484923
-5.26673585443,6.00459076736,-0.0221077147479,2.0697880674,7.39317634261,-3.73341461624,0.79,0.27,0.509385644414,0.342268298836
-9.28081988986,6.00992033403,-0.0256197471751,1.95478312315,11.3798426944,-3.82305477524,0.794,0.834,0.557070265076,0.203842940631
10.7722065293,6.02904770858,-0.0129174397087,2.1216768789,-8.86065464271,-3.85243556678,0.795,-0.387,0.441974333169,0.0487215342365
-10.44124999,6.06368867818,-0.0722785837112,1.99480489024,12.3237928626,-3.91946807519,0.802,-0.355,0.507065352599,0.0776369437045
-2.33089298098,5.97354925745,0.00234261491122,1.83460882108,4.11569558827,-3.9780910557,0.799,-0.498,0.573400304957,0.0967671088568
-4.11933747025,5.96747463664,-0.0694918994843,2.20059720332,6.01057457577,-3.90088102189,0.803,-0.486,0.413351238525,0.0262855699013
11.4013057912,6.01098619208,-0.0977249340658,2.0396108509,-9.48997269881,-3.90895252468,0.801,-0.842,0.447216841261,0.0556972180121
-13.8273312973,6.02455912985,-0.019611393516,1.91134415753,15.6817596078,-3.89845207458,0.806,-0.398,0.618054541423,0.109427348484
-4.6862202573,6.02433383112,-0.086050936955,1.92899717652,6.34683638411,-3.90719974813,0.802,-0.491,0.433708316363,0.241012718394
-4.95472761474,5.99427370922,-0.0847117674514,2.20280788625,6.68782204669,-3.86623783797,0.802,-0.782,0.515071388071,0.0749710265652
-0.635281805385,6.06047406331,-0.0451663967363,2.05049612542,2.46694148562,-3.83138104962,0.798,-0.926,0.443516341724,0.115855405644
-4.83595789685,5.98168264723,-0.0792257173627,2.03812219171,6.70600481774,-3.71875972387,0.799,-0.588,0.558400275762,0.265748372689
-0.13169084255,5.97481861563,-0.0749301539466,2.0706787385,2.11757259323,-3.73452647725,0.796,-0.143,0.5346157469,0.182704274543
-2.19580612718,6.02438397492,-0.065213650584,2.08044963144,4.04269457501,-3.8127371289,0.803,-0.377,0.482610931333,0.13195243896
-17.7523875491,5.98238749493,-0.00793153224348,2.1147712877,19.4948940339,-3.81740519788,0.8,-0.601,0.516048252529,0.055724648263
-3.96294046537,6.03646770891,-0.0287141294342,1.87444927547,5.86028079512,-3.86405135121,0.801,-0.441,0.512707119092,0.309770737001
6.29552466139,6.02065147251,-0.105547501766,2.09429497665,-4.41337741112,-3.9178106208,0.799,-0.202,0.404433039871,0.0864902044396
0.876950540091,5.99661400897,-0.115328627694,2.10152592426,1.18502681117,-3.91955380395,0.8,0.036,0.38690385395,0.167331540515
6.7753647655,5.99475245454,-0.0279923841999,2.13106455777,-4.59759979703,-3.8887488703,0.801,0.363,0.478690582539,0.459226638313
-11.6366042143,5.95899005736,-0.0707641698855,2.04964354697,13.8248915384,-3.87647678012,0.802,0.305,0.47486290075,0.829148927321
7.9473776501,5.99147870323,-0.0844673648622,1.96898873276,-5.74633877737,-3.82418784259,0.797,-0.616,0.416411339169,0.232994464151
-4.02857197933,6.01666028488,-0.0524162978076,2.10051028489,6.24269117056,-3.87635606892,0.803,-0.068,0.426912922225,0.0848889313442
10.3491002351,5.96135374319,-0.114428668519,1.97882402362,-8.39057005667,-3.80391015684,0.797,-0.09,0.428635403983,0.111908635491
-7.1404552064,6.00156693546,-0.0282214909431,1.95831900391,9.34998568558,-3.89057716678,0.8,0.216,0.420586081122,0.22471377616
-1.54746164669,6.01628270747,-0.0845771899688,2.00475705436,3.63233771441,-3.8016437159,0.795,0.712,0.460206853848,0.109322436361
7.42491849882,6.02218672803,0.0297036483391,2.06692182063,-5.12579016507,-3.79426712906,0.796,0.03,0.54550546691,0.186658028844
6.08611553754,6.03261667314,-0.0505256080948,2.05205555146,-3.79478435992,-3.83051899881,0.804,0.051,0.4195922953,0.753844700327
5.0928198785,5.99296472918,-0.0919969567807,1.99468707555,-2.9378324713,-3.71033522214,0.798,-0.25,0.422838035098,2.11684593796
-0.59446791656,6.00474708974,-0.00394125424196,1.97094073499,2.74775129181,-3.76821584349,0.8,0.577,0.41128205422,0.547302287665
1.79069705085,5.9912209593,-0.0206432495533,1.79539666671,0.292901631357,-3.75615788028,0.798,-0.186,0.415274479576,0.272016843589
0.00808119146142,6.021267136,-0.012155334749,1.90150185944,2.07076724337,-3.7324746,0.8,0.697,0.520877721359,0.60973309605
-12.2339457131,6.0590307466,-0.103178055767,2.16033031415,14.2702685716,-3.81650878827,0.809,-0.556,0.477373997787,0.30493481555
-7.49467939416,5.99495668504,-0.045956190758,1.85293041814,9.42556200289,-3.75845931316,0.801,0.693,0.586040145703,0.823877044402
-9.67282079554,6.04818923072,-0.0275275884272,2.05617423657,11.8052093651,-3.77529078297,0.799,0.122,0.505047791274,0.999460934353
-0.442491843824,5.99437008437,0.01014982192,1.98641731639,2.71071742582,-3.7942786028,0.802,-0.347,0.394445432509,0.70689610536
14.9841372541,6.00622308092,-0.089331286915,2.12085299688,-12.9243117405,-3.77386277401,0.802,-0.632,0.502730659075,0.12352962703
-5.589487851,5.97669603319,-0.018789310922,1.94720423618,7.61953716226,-3.79231345508,0.796,-0.631,0.387037580719,0.366242536285
-5.35354624231,6.00117640712,-0.0536016814485,2.10591070589,7.30258703156,-3.85287734009,0.807,0.007,0.419704788621,0.398647233803
0.530257200327,5.99286065293,-0.144107612504,1.81070263022,1.25654402888,-3.73394797872,0.798,-0.022,0.393050758685,0.132271485965
13.1630990736,6.03603265064,-0.0367896946285,2.04665930671,-11.2667279255,-3.8131480533,0.794,-0.571,0.429016141424,0.975178777992
5.63460848591,6.00309857096,-0.0559709371562,1.93851954395,-3.59634509781,-3.79907909639,0.796,0.39,0.403431637462,0.157367280823
5.397534021,6.01867012305,-0.0494165871974,1.91952476929,-3.5838348841,-3.78381111176,0.801,-0.704,0.489703407001,1.58148301726
-0.0466588814072,5.99460594979,-0.00236309187524,1.78842974209,1.74598822421,-3.83104107379,0.799,-0.406,0.362578888871,0.227681137753
5.58722186546,6.02635148471,-0.0738077657096,2.05590061826,-3.8245318332,-3.83413111591,0.793,-0.385,0.511946097472,0.0800091263784
1.79242333229,5.98184207407,-0.0172995148523,2.04801598681,0.0914136166634,-3.83943503422,0.797,-0.158,0.541408243764,0.516994393927
-9.75247255879,6.02837888201,0.0186885449473,1.87721113353,11.5268134056,-3.76135234253,0.798,0.521,0.56625549634,1.93204358591
-5.98534658056,5.97629483005,-0.11088224392,2.19073974628,7.65427990356,-3.82398377795,0.8,-0.367,0.569556866455,0.170401415461
5.18427620267,5.98414979957,-0.0940395253763,2.15900613963,-3.4699850303,-3.85173287933,0.796,0.632,0.519116086234,0.0608407777984
0.120052727909,6.05054453757,-0.0169878687669,1.85181898343,1.73303561935,-3.84815266739,0.797,-0.045,0.445663972457,0.13842097494
1.11339244813,6.02296237183,-0.0230002654733,1.92052869287,0.678976343611,-3.82474407615,0.799,0.32,0.630979691576,0.196757108575
4.31017486215,6.02100498894,-0.0542554112685,1.86759847597,-2.65441490486,-3.70861098718,0.801,0.239,0.504686580819,0.128439025859
1.9626731283,5.98307654585,-0.0535860757866,1.75146733152,-0.349534877,-3.68849119211,0.8,-0.173,0.602192748235,0.298724889432
3.4768189696,5.98895568027,-0.075489259192,1.88722653218,-1.87910668659,-3.6675617539,0.806,0.276,0.629840352151,0.567076944102
5.32666375044,5.99199866041,-0.0451885702135,2.09399881846,-3.7279113816,-3.67980666867,0.801,-0.268,0.480337511139,0.199977963815
12.2149080004,5.99113706981,-0.0597948976488,1.86921334235,-10.4498464149,-3.71008562424,0.797,-0.395,0.600320888455,0.200850749328
-1.92806355419,6.0553391476,0.00786792236028,1.94438085642,3.95506298566,-3.72984025902,0.795,-0.63,0.538539049788,0.564006841198
3.47085638544,6.03376253843,-0.00833475226992,1.90318961034,-1.58843676256,-3.72216277251,0.8,-0.316,0.503668918989,0.123019117075
7.54788558476,6.00634651853,-0.0302015961216,2.0207648303,-5.87172241458,-3.72884377312,0.806,0.163,0.477224768839,0.0690236836569
-1.52586078397,5.97893874219,-0.0228686179199,2.00748293356,3.04548003491,-3.82070080278,0.802,0.636,0.494642993384,0.299924004903
7.51861868156,5.99896047268,-0.066606180669,2.06872384654,-5.95818065861,-3.75672738593,0.803,-0.173,0.52045834556,0.28531430229
3.38759935529,6.0423389845,-0.0501856826289,2.07565695984,-1.97338761283,-3.84959196516,0.801,0.336,0.397678868224,0.366297718783
8.24394446428,5.98372196255,-0.0244790425627,2.00927231048,-6.79679733934,-3.88316939313,0.792,0.148,0.448703442375,0.0694753797509
-4.63594324796,6.00633374676,-0.039580865865,1.86610160175,6.31845809738,-3.86894575849,0.801,0.372,0.464514228383,0.106124275534
-1.96454065048,6.00736246718,0.00453063157697,1.95834421792,3.52547211944,-3.87145411299,0.793,0.064,0.545431706673,0.24887360026
14.2364228974,5.99164384045,-0.105055302854,2.08963852275,-12.4944771126,-4.02272751474,0.795,-0.146,0.520566845621,0.377218817886
-7.49374966382,6.00098440292,-0.0629830939149,2.04932032968,9.14784517193,-3.96281082212,0.8,0.425,0.427733281871,0.289321214052
-0.828301337103,6.02486459703,0.0102380007644,2.01102371883,2.34759407426,-3.94879662193,0.803,-0.154,0.452159902282,0.134105475676
7.19998138269,6.02751069142,0.0317992243589,1.87942165295,-5.71272932891,-3.91434513748,0.802,0.254,0.549350312768,0.397258274545
-13.8565161408,5.98626217035,-0.0569585270858,1.98588587468,15.5814969553,-3.97100685308,0.807,0.076,0.43640762541,0.175262744139
2.09754374819,5.98716493076,-0.0895154002755,1.91482868123,-0.544676529523,-4.0017614139,0.801,0.364,0.589915095487,0.11944003428
-0.786723962512,6.04675785379,0.00657724996455,1.9267913633,2.47827180713,-4.08336810562,0.797,-0.784,0.439342103208,0.543597751047
-11.3694356799,6.02722124653,-0.0771449068221,1.87783249783,13.0979773171,-4.05573940026,0.798,-0.267,0.492932436382,0.472160677416
9.94762470134,6.00593763984,-0.0216374255969,1.97535112419,-8.11144275565,-4.05209682027,0.791,0.448,0.45449780555,0.692683023
-10.6306680101,6.01900218395,-0.0349756715925,1.97592807156,12.6847417723,-4.0281747362,0.803,-0.877,0.415692405997,0.079413660131
-10.6559515109,5.98993396683,-0.0231428989755,2.03851336084,12.4966643847,-4.02598579323,0.803,-0.515,0.485442800117,0.0835944074741
-3.05407001439,6.03493112855,-0.078901236038,2.0185145375,4.78794255218,-4.0598830931,0.801,-0.297,0.467591700795,1.19156378222
8.97790428939,6.03931437204,-0.0837569243129,2.09868993543,-7.24671115005,-4.07124592397,0.797,-0.224,0.441138162171,0.131551698959
-12.0955354292,6.00779677307,-0.0018930116565,2.04730344294,13.9391469774,-4.03926206455,0.802,-0.655,0.513597917348,0.112626290082
10.0038960424,5.99899573748,-0.0296899776714,2.12351346413,-8.19956665774,-4.03170702332,0.798,-0.166,0.439349493631,0.219821955981
-3.4945401882,6.03015540487,-0.053346647451,1.92396975113,5.29790688178,-4.09182763482,0.8,-0.805,0.467827840208,0.0855612942906
3.72742263041,6.00581547086,0.0670141362177,2.04002955792,-1.82271574909,-3.91828789509,0.807,0.182,0.593427440598,0.10981981512
11.5913028786,5.94248517058,-0.0806329803718,2.03978041885,-9.73177057599,-3.78184139841,0.8,0.019,0.530514684401,0.342426178147
-0.417700304755,6.03774549762,0.0540374420438,1.92829408954,2.3645160926,-3.74504912025,0.799,-0.338,0.58263900881,0.183170877278
-1.11587309613,6.00347903652,-0.0641257143536,1.90631202343,3.04131155626,-3.73450057786,0.796,0.063,0.448563152239,0.144014715151
7.90963566039,6.00830422055,-0.0587600672771,2.10200296341,-6.00729214611,-3.77914839328,0.802,-0.552,0.475259758243,0.125607536034
-5.43564768843,6.02308756083,-0.0605234348174,1.9664029818,7.30747905068,-3.76483283119,0.796,-0.047,0.571266191084,0.157578067312
-0.0261496739172,5.99658127324,0.0537905490605,1.91036975043,2.04454196042,-3.80433176388,0.799,-0.413,0.613820652936,0.0917757430126
1.54440968857,5.96877472247,-0.107402678475,1.94753512385,0.535856308273,-3.83726855964,0.798,-0.553,0.536383580863,0.102216518889
5.95163458538,5.9899740047,-0.0662806966469,2.07331956708,-3.85265617505,-3.87516552775,0.804,-0.477,0.47415231197,0.681256987841
1.85588471919,5.99536717313,-0.0531447090158,2.00725634656,0.0172251654317,-3.88458070157,0.801,-0.121,0.563772794018,0.198820713132
-7.1065914976,5.99299966554,-0.0133165931872,1.98928620599,8.87451012841,-3.81566147544,0.806,0.096,0.41679800877,0.149028791795
