beta0,beta1,beta2,beta3,gamma0,gamma1,rho,lambda,sigma_e,sigma_u
3.6608928687,5.97501423944,-0.121583914596,2.01708662682,-1.69080771122,-3.82733376477,0.793,0.078,0.611421277168,1.96688009702
-4.16802339145,6.07687775778,-0.0532014134992,2.02244717086,6.14725703358,-3.93147218929,0.796,-0.393,0.437375270088,0.161980092868
9.97116771862,6.00186048193,-0.0283544940339,1.95867168834,-8.11162008561,-3.93827524006,0.805,0.144,0.439939786856,0.1108174456
-8.97381105298,5.97903761204,-0.00408766433628,1.97777774451,10.7112570424,-3.83489815618,0.802,-0.42,0.55123708844,0.243973055513
-12.8509515106,6.0175147026,0.0593607875329,1.95983811869,14.6108881878,-3.89557899977,0.797,-0.361,0.525063557053,0.270216691723
2.31681976871,6.03584659943,-0.0227971834988,1.95393183011,-0.545862616155,-3.89234259728,0.798,-0.636,0.591321028468,0.667128396606
-2.920073922,6.00978967798,-0.0787222974589,2.15675934524,4.63864005608,-3.87906979704,0.8,0.188,0.497397439526,0.221546240793
5.47779775681,6.00264677767,-0.0829604079517,1.9514702516,-3.80241666474,-3.78624842088,0.796,0.625,0.502969265542,0.300925659687
1.91302063611,6.01971214251,-0.0971012098175,1.93183776264,-0.229316429573,-3.81808883458,0.803,-0.073,0.4367310877,0.422060210137
-5.06688357638,5.99993935156,-0.046029025674,1.91054374872,6.51192635992,-3.80367390793,0.798,0.051,0.492587459411,0.172613505523
-7.47314202686,5.99958119431,-0.0948130154263,1.8396498463,9.12239498026,-3.89192815248,0.793,0.734,0.588676694178,0.145557216686
-8.19610036563,5.97831830604,-0.0649168915332,1.85828400085,9.88893530392,-3.92288582311,0.793,-0.228,0.519969999665,0.482180778479
-10.4343348012,6.00860083588,-0.144925116308,2.07990983049,12.2696261795,-3.95525195398,0.805,-0.459,0.459293360639,0.123262146526
-5.1601017913,6.00878581153,-0.0487559433155,1.9197001905,6.73429405593,-3.92839739704,0.802,0.421,0.607029682251,0.392284523608
2.7555571933,6.04294351029,-0.0749487713018,1.99319226086,-1.22035351201,-3.93976845705,0.807,0.112,0.580880123778,0.238661588808
7.68153214575,5.98477937181,-0.0456381110355,1.94590120822,-6.20717004455,-3.96584880751,0.802,0.071,0.413726789152,0.285550975006
-11.2639656629,6.02181361644,-0.0255105365959,1.92427431986,12.8663981607,-4.00171751871,0.799,-0.616,0.619950285528,1.2024014497
2.77783375316,5.94851543514,-0.0234446355928,1.86122216509,-1.06645338267,-4.0349923568,0.795,-0.049,0.499797731651,0.27109292765
2.28490612195,5.97829695132,-0.0815656260353,1.89649395759,-0.407748066055,-4.06232849731,0.795,-0.702,0.42424295062,0.475606908866
6.16116810147,6.04103822623,-0.0405063993209,1.85167710042,-4.29245886418,-4.00880749497,0.795,-0.43,0.573397315933,0.144135036223
3.44700656741,6.04998532809,0.0532397693565,1.8949234046,-1.50725137565,-4.03539449288,0.798,-0.279,0.415233818628,0.15967386569
-10.3706487354,5.98285195359,-0.0369091053993,1.92304401858,12.3606252153,-4.02717294386,0.794,-0.366,0.431471569954,0.201436463249
1.18149166522,6.01967302862,-0.0541009948276,1.92992487735,0.885811170272,-3.98504461475,0.796,-0.518,0.454134943803,0.181471760383
-17.6410503868,6.02285763766,-0.0522355690287,1.9526275374,19.6766355768,-3.97393841563,0.802,0.163,0.492605326786,0.11945656525
15.5970597252,6.00746984277,-0.0572986204339,1.93622347101,-13.6877762338,-3.92994223589,0.802,-0.52,0.459883504167,0.243352131281
2.91666355827,6.02781485806,-0.0463621794061,1.84389835757,-1.1600234053,-3.79493920182,0.798,-0.51,0.586808067652,0.899808529486
