beta0,beta1,beta2,beta3,gamma0,gamma1,rho,lambda,sigma_e,sigma_u
-6.73799373313,6.03648241998,0.0986975982853,2.04799609552,8.21191133329,-3.42848338896,0.799,0.011,0.528064311239,1.93943621555
-3.633204942,6.00534686212,-0.00736359486785,2.00116515157,5.31955854514,-3.38269465063,0.797,-0.116,0.565851106911,0.677972314681
2.779114472,5.9974471201,-0.0483361430077,2.02470473889,-1.07756462764,-3.38112807434,0.793,0.567,0.407372326035,4.14378853313
-0.439531566457,6.02642996579,-0.0847007724552,2.0722049097,2.24104118843,-3.32372589865,0.797,-0.249,0.568466526621,1.29538316946
3.81633720522,6.06074354451,-0.0813752754744,2.20736737688,-2.11435811759,-3.24078891925,0.803,-0.89,0.439462350576,1.2247655042
14.9129990444,6.01555804647,-0.0475762429275,2.08167600469,-13.474024637,-3.19135591316,0.803,-0.269,0.539635095592,2.10829490193
4.18220290546,6.03472699224,-0.0268959080114,1.94670415632,-2.61471792597,-3.14728825539,0.807,-0.189,0.566884693789,10.3111593482
6.6022724167,5.97394462136,0.0242375276404,2.06035368943,-5.03965467805,-3.20945312479,0.803,-0.312,0.520390275355,0.872375329299
-0.221465578976,6.01184410201,-0.0197058936734,1.82110254946,1.80573185931,-3.18009652075,0.802,0.135,0.411132082598,0.986808482056
-6.6487433108,6.01213861602,-0.0198918590705,1.94311702733,8.18021141565,-3.23449499217,0.801,0.02,0.404590365458,4.21756525684
1.25531547954,5.98336002309,-0.0573312658418,1.94418618152,0.272850900188,-3.18239463629,0.798,-0.101,0.531257930438,2.45510679247
-2.03349651114,5.9870326443,-0.124767808375,2.18360322709,3.71064080182,-3.21982596586,0.798,0.196,0.52048963948,1.55144483057
-1.5885522939,6.01524396052,-0.0366024036975,1.91571327112,3.22971208458,-3.27255883511,0.799,0.155,0.477781929146,0.724780877748
8.44922483533,5.97296595629,-0.0308057964057,2.07766287761,-6.87602993142,-3.40485113004,0.803,0.559,0.449293685341,8.72762255532
-1.07662466242,5.9833160303,0.065140162602,1.78529074119,2.63822058313,-3.42848668352,0.8,-0.678,0.552830123816,1.82876858174
11.5710143347,5.95276111283,-0.0182782005674,1.93643854162,-9.9698225539,-3.45316399469,0.804,0.284,0.428545531424,1.48074168236
-4.84135432639,6.03313537276,-0.0600521011304,2.2026587299,6.37637280103,-3.43283134071,0.801,0.046,0.489799661806,0.601768015531
1.5567697961,5.99612845292,-0.101772107707,1.9932348814,0.0315160738612,-3.38906842703,0.794,0.037,0.422820328572,1.90155246129
3.24778279417,5.9990388188,0.0240645886091,1.88541872795,-1.49201363682,-3.41751203753,0.796,-0.362,0.459914132154,1.27074758913
6.40346539213,6.00489889516,0.020949578524,1.97455604816,-4.5320120824,-3.33145927577,0.8,-0.335,0.540892154654,1.85022280871
4.975774657,6.02802942019,-0.0840868193214,2.05655729459,-3.21501406194,-3.25134341728,0.796,-0.02,0.569754594015,1.61319805369
-0.917238218906,6.0073211993,-0.0680338373221,1.95155182061,2.8844850634,-3.29373756744,0.794,-0.054,0.481792633758,1.8538771497
6.38078423841,6.03827489245,-0.0772973542929,2.09683717004,-4.48886471111,-3.35293841896,0.795,0.429,0.486084091485,22.9059942755
0.399962031582,6.01335996713,-0.0599517862004,1.95751951093,1.54874304664,-3.39225252794,0.803,0.127,0.549940762293,1.17665501202
-1.34804561172,6.03525604351,-0.00631079463482,2.00033523705,3.17640787546,-3.35236722933,0.804,-0.521,0.405797796283,1.46746493162
4.78915471765,6.0013063754,-0.0593196092858,1.98065045749,-2.95897645815,-3.3940947137,0.794,-0.198,0.480446929423,1.25267350765
3.23198306828,6.01803594539,-0.0649411187904,2.01613117936,-1.24140029278,-3.44530539401,0.797,0.245,0.371437581197,2.05206394881
-7.33321254824,6.0353092882,-0.0620510233126,1.86396039905,9.28478109357,-3.41622373792,0.799,0.276,0.427224842418,7.23445015382
-8.81908269493,6.0436030844,-0.0301593582562,1.95470984091,10.7053575004,-3.37876130901,0.801,-0.84,0.496156149488,3.23330360409
10.9653344187,6.03748392966,-0.0389151614874,1.9538210632,-8.96973033644,-3.31720119065,0.799,0.399,0.488724813561,11.9256131129
-7.7556122253,6.01715621674,-0.0922101469009,1.92717305044,9.72806213575,-3.25350994973,0.804,-0.397,0.368995954698,0.731869556889
7.24550345911,5.96434216996,-0.0807485641534,2.02436282259,-5.36511827254,-3.30259687209,0.798,-0.707,0.46081235663,4.45192595651
12.955297259,6.00639219964,-0.0369240156761,1.96970239023,-10.8729078111,-3.42449997076,0.798,-0.022,0.501127845956,5.49501271082
0.494376228213,5.97550513083,-0.0767769362307,2.12143292572,1.55383741759,-3.50693822491,0.802,-0.131,0.543054369897,2.409473693
-10.3660555648,5.98188027314,-0.0654132398943,1.90038174447,12.4728115607,-3.41671544971,0.8,0.153,0.472001211288,0.605571299759
9.08375484225,6.00981962062,-0.0237573844775,1.93067916813,-6.96491700082,-3.45380243587,0.798,0.325,0.479245916387,0.406540699027
4.1703333642,5.96399207564,0.042245775436,1.89917040515,-2.11696166821,-3.43756120191,0.802,-0.569,0.523292280208,0.643260715386
-0.522146579456,6.02406457211,0.0254498090884,1.99061395892,2.34118565562,-3.35733761537,0.793,0.44,0.505927844742,0.964762429279
1.3401877042,6.03280811213,-0.0174648233618,2.00451680583,0.709850940352,-3.37628856918,0.794,-0.191,0.604667249387,3.64931840931
5.96143240936,6.00969646319,-0.0369715506355,1.81927445838,-3.86523165505,-3.27260549497,0.788,-0.23,0.613151697599,0.587868473121
-2.49333467281,6.07736508818,-0.046632746664,1.98725365772,4.80345452057,-3.34489827311,0.802,-0.037,0.60673783295,1.05030133195
-3.37015449557,6.00690727949,0.000365080707554,1.98633451238,5.19399164756,-3.29739889043,0.797,0.486,0.540614932238,1.43920384129
-7.94851602985,6.03928556365,-0.0806670524919,2.04241571883,9.7884712609,-3.32013119865,0.797,0.552,0.514613043733,0.665950349887
9.06758593523,6.05481623965,0.0261756241696,1.95897126298,-7.06249207177,-3.43510562343,0.797,0.433,0.510988211906,0.692349994434
12.0855505328,6.01707112055,-0.00612318879327,1.92550065287,-10.0254741614,-3.38586572176,0.797,-0.242,0.48537090262,2.24682741752
7.41995540759,6.0426271051,-0.0993298263464,1.98773282735,-5.4068651776,-3.35160354981,0.801,0.772,0.388229170913,1.23633478782
-0.167345745814,6.04360769857,-0.103260314584,2.07189579047,2.23827940091,-3.41546439389,0.797,-0.486,0.481972042391,0.73258958819
17.4094245981,6.06058100053,-0.0276039470265,2.02114793509,-15.0653250661,-3.45354787406,0.795,0.593,0.452748093997,1.77103245031
8.74004080493,6.01263063017,0.0109494703068,1.91035184605,-6.27946497573,-3.3781980713,0.798,-0.351,0.402194436118,4.76341239618
3.46979471815,6.0115756436,0.0170526190544,1.8502790124,-1.00183479522,-3.3650813466,0.797,-0.288,0.641016369766,8.37490124806
-4.48012222148,5.98466349027,-0.0577145251422,1.90405739361,6.8660018497,-3.33812032601,0.8,0.593,0.532025074804,3.79814358629
-4.7373034304,6.04588101288,-0.0626027423991,1.96421990602,6.92014926408,-3.37412986144,0.801,0.78,0.522931806142,0.844970280878
-3.34001506439,6.06272433331,-0.111106343525,1.88475908992,5.30419455791,-3.49778328465,0.8,-0.268,0.562982608198,0.353727069537
7.90400409887,5.98567693127,0.0437290656812,1.88276179598,-5.76999307424,-3.50475408139,0.799,0.966,0.430497743848,0.831756322283
-16.2985098501,6.01069025576,-0.133834097792,2.0366967646,18.3412233304,-3.47460717839,0.793,0.612,0.501704996492,0.572270558402
-5.21661924145,6.03353247214,-0.0315848463782,2.09047821429,7.44670845317,-3.63547983623,0.793,0.516,0.868345039585,0.901639604386
0.754393227401,6.00435168252,-0.0341642736417,2.15554971264,1.43260762013,-3.55988713956,0.793,-0.667,0.497508634939,4.44732197967
-2.44596966468,5.98097917173,0.0290151347712,1.87275590805,4.68140124948,-3.58512646741,0.794,0.719,0.412570865864,0.478984967338
8.46494307312,6.03784592347,-0.0885130538869,1.95131906573,-6.20252635832,-3.58651481186,0.803,0.209,0.46137167005,1.08431418991
-6.30822936812,5.99668925824,-0.0257954278412,1.74334209913,8.46329790718,-3.57483282472,0.795,-0.673,0.530577073673,1.2969036491
-3.30825466577,6.01602510558,0.0135415762885,2.07690231478,5.4811990869,-3.62389389935,0.797,0.403,0.482566738958,0.146728347623
1.75065514476,5.99125186987,-0.019157507667,1.85971185027,0.317221909222,-3.5944018812,0.799,0.197,0.551235746803,0.299227593726
1.08753549775,6.04717972355,-0.0213704450916,1.9209826832,1.02703693903,-3.6021293765,0.803,-0.279,0.619492620328,0.211188087118
5.78484277007,6.02102603235,-0.027572019442,2.02024321619,-3.90536264756,-3.54652273029,0.806,0.106,0.445298612161,1.03353524733
4.07335733849,5.96215584839,-0.0681759424146,1.9706401867,-2.22518270046,-3.44673520974,0.796,0.532,0.460152801081,1.26754866577
3.42940398445,5.99293395575,-0.0690780377926,2.00384541194,-1.41025393966,-3.48320657475,0.801,0.182,0.62279706665,1.6233601996
-6.85215729721,6.01901752356,-0.0651961520532,2.05588333539,8.95115213069,-3.53123032345,0.799,-0.754,0.43016212216,0.870542997738
-6.93920045015,6.02850572384,-0.00467705821577,1.92098972258,8.90361654288,-3.56383094422,0.801,0.007,0.438451610194,0.563701035337
8.4936539886,5.99830419105,0.0169175562614,2.07417067753,-6.47271026729,-3.47197377436,0.805,-0.28,0.500802492743,8.25799249001
16.8864327727,6.00660463898,-0.0255748923628,1.84636871812,-14.975268185,-3.38037151046,0.8,0.156,0.439756556086,0.854822352673
-0.084728912695,5.98928255865,-0.0267433278317,1.91026211008,2.20929230886,-3.30348897102,0.807,0.387,0.499913706905,0.927737866743
12.1673457567,5.9680432928,-0.0256296687506,2.05137359546,-10.175050937,-3.30137878458,0.804,0.353,0.494900261838,0.953513246666
-1.79168544346,5.99585239218,0.00642222144371,2.14922681277,3.76290444075,-3.24496958669,0.799,0.03,0.397706284429,2.10294932058
7.13710381211,6.00747205756,-0.0417888071677,2.09185558707,-5.05082293093,-3.27799655472,0.802,-0.702,0.475558560451,0.966172049389
14.4140906813,6.0566051625,-0.0984730686141,1.98698831755,-12.3241778444,-3.30230272011,0.798,0.002,0.573419151015,2.55671091698
-0.804573994395,6.02703120229,0.0478408911692,1.77457633014,2.97516913252,-3.26211128763,0.796,0.723,0.400856352089,1.17217373591
2.10230207514,6.02124720267,-0.0252374600227,1.97843387025,0.00318458132784,-3.21500678706,0.801,0.165,0.460560728241,0.861164796322
20.5183582001,6.0079836804,-0.0786609574498,1.99338480186,-18.4953878185,-3.18904314425,0.801,-0.777,0.525566576043,1.00357755929
7.19576955412,5.97957869347,-0.119559106712,1.96504761612,-5.02044693466,-3.23220590469,0.795,0.114,0.414965618306,5.88382056442
7.07595412994,6.02459009335,-0.0432712901329,2.14859336647,-4.75190444935,-3.34040096955,0.792,0.197,0.692348694161,1.78953250492
17.7273491832,6.03480933247,-0.0257092283024,2.04059913617,-15.1872519253,-3.3706725036,0.798,-0.484,0.381726364398,1.68029317412
-1.33952483723,5.98919881198,-0.0373204489015,1.97053414437,3.77051129816,-3.2625334943,0.798,-0.375,0.461640099567,5.22004579026
3.63244790691,6.01443375722,-0.139537531423,1.98385227128,-1.28317774219,-3.25164475288,0.8,-0.294,0.427704646967,2.11419714968
-7.30395493858,6.03745008166,-0.109508492284,2.09837381253,9.62218549266,-3.2493182381,0.803,0.007,0.46325189944,0.732727907272
8.87018736615,5.97068088478,-0.0705135255279,1.8849653832,-6.50999292389,-3.19241301927,0.803,-0.301,0.469724692154,4.50238764342
-2.00711619349,6.03151877121,-0.00751653777923,2.03858402088,4.47728411903,-3.25554849429,0.8,-0.144,0.504260814966,1.34653056787
-7.92137184396,5.99515259306,-0.000324626747264,1.88217950734,10.3516230873,-3.36994823145,0.802,0.901,0.474218682001,0.547418730817
-2.21063638881,5.98485925922,-0.0352581829192,2.03210311678,4.6134742962,-3.41390681565,0.793,-0.076,0.443788402142,0.351523693101
-11.133331756,6.00810319523,-0.0367965535678,1.98320081216,13.8254939656,-3.38475943387,0.793,0.453,0.406539021355,2.57444599123
10.1855292563,6.04874052756,-0.065224804647,2.01008404692,-7.4642898751,-3.36060256212,0.8,0.104,0.425133201193,3.90765277951
1.84204728097,5.96385277987,0.000872374828981,2.0338194586,0.873087311334,-3.33174015021,0.791,-0.471,0.529833969139,8.65679658113
3.19824357713,6.01140286352,0.0284954527203,1.89339692441,-0.268091872511,-3.35511507942,0.804,0.128,0.521484580458,8.05799868951
7.88388589604,5.9995222791,-0.0723014409949,2.17805661644,-5.25686980695,-3.25435363421,0.8,-0.35,0.597733307511,1.18549106975
-12.3983842851,6.05052626751,-0.0504408336397,2.07625175072,15.1310324132,-3.29814435523,0.798,0.01,0.432646708314,1.3034454613
-4.59392645502,6.0174721788,-0.0570871275249,2.00432389955,7.25767448322,-3.30518156402,0.804,-0.332,0.473882931542,1.9389586681
16.7579664886,6.04299110866,-0.060302362251,2.02012877718,-14.2405797622,-3.14528464463,0.796,0.483,0.462447540387,1.30620978183
-4.26610241677,6.01369256686,-0.0137460993516,2.09906967847,6.81632290067,-3.17256869849,0.805,0.328,0.45524915897,1.49954219071
7.62096010019,5.99208083832,-0.0355026853588,2.07016511802,-5.2110116219,-3.15060372942,0.805,-0.189,0.5435928883,1.35241826607
19.5271866611,6.0163304513,-0.0637536680991,2.17629874885,-17.0819602087,-3.2259580681,0.797,-0.121,0.446058841013,2.00942607648
21.3887186577,5.97872884538,-0.0283309729163,1.88530092757,-18.809776858,-3.19953902471,0.792,0.582,0.480906434022,10.1056959699
-5.66110786829,6.03460305263,-0.0390028776229,1.98583403817,8.47472756306,-3.16826826048,0.8,-0.358,0.4691595949,3.71072048475
1.98869239806,6.00748571804,-0.0668388738946,1.89682326155,0.772343996289,-3.06300073306,0.802,0.041,0.461714527645,4.17553873975
4.88082674135,6.04676014439,-0.0502029654756,1.94176759559,-2.22235392206,-3.13116291057,0.798,0.389,0.439657627618,4.86489268174
-2.1130586041,6.03615919373,-0.0905568490891,2.0367554028,4.94495469201,-3.10367374885,0.806,0.687,0.425261484187,0.852708352211
6.11184682438,5.97820267867,-0.0927970022011,1.97302493479,-3.37744841497,-3.02657068326,0.802,0.511,0.500443146581,3.96564131108
6.32914042074,6.02049836396,-0.00977536620046,2.01665037099,-3.40457585272,-2.99428136089,0.798,-0.221,0.519623975712,2.92449230756
7.577153705,6.03041856685,-0.0406688791456,1.95472122832,-4.57013922468,-3.10987462528,0.791,-0.191,0.480926356834,12.1495376171
4.43493422912,5.99354260697,-0.0444225918338,1.94156434653,-1.56606230747,-3.23983890445,0.795,0.164,0.466921795766,10.2697477313
