beta0,beta1,beta2,beta3,gamma0,gamma1,rho,lambda,sigma_e,sigma_u
0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,2.0,2.0
5.92896146264,8.16618382665,-1.00115095732,2.20109985261,-7.30602712949,-2.59564675861,-0.761,-0.647,435.59498575,3.08788874792
-3.0094913173,6.38925014302,-1.31943121603,0.749846342131,7.00252900218,-3.5701545,-0.522,-0.595,10.8367549774,1.32400995716
2.97710935955,6.51657322882,-0.545698119872,1.44119560367,-0.734379940961,-3.31260904107,-0.739,-0.244,19.6223299151,7.00889782387
-11.8142114812,6.30956035945,-0.167750805531,1.42418599397,14.2193576989,-3.24131294547,-0.73,0.029,3.71994897053,3.47605963063
-5.86008144981,5.98600106045,0.132450225412,1.88230453289,7.37631591458,-3.08361246301,-0.774,0.457,1.97847935205,0.814371944247
0.243219067733,5.99500122349,-0.12708251766,1.96922061778,1.3145408799,-3.31429695315,-0.799,0.593,0.757010304383,3.4320522784
-7.80921194625,6.01701102589,-0.0668101175543,1.82150701435,9.45795323976,-3.29587697819,-0.798,0.227,0.438470049338,8.21871252914
-3.92808573987,6.0447511083,-0.00859183646999,1.90877179816,5.55923715828,-3.25387714028,-0.795,-0.025,0.53692599894,2.0438751022
-8.37332128125,5.97641892389,-0.035943680954,2.07677581739,9.95344394355,-3.31478733416,-0.8,-0.262,0.50346482456,1.29244428928
0.62081139813,6.01742467823,-0.00889887252158,2.08926699132,0.957390796393,-3.33248625136,-0.805,-0.384,0.361366221606,2.16799784394
-0.33679930077,5.98713768068,-0.0596760591617,2.05236007477,1.95130283897,-3.31996347398,-0.807,-0.514,0.65235366429,8.72737166893
8.92608263653,5.98154170501,-0.0482487131941,2.01978370251,-7.1974461055,-3.29312941458,-0.797,-0.082,0.505225881298,6.02804401178
-5.72334916967,6.00084032474,-0.126779621139,1.87914602182,7.39924841539,-3.26221361739,-0.792,0.044,0.532694070699,6.53769971203
-0.00409681838607,6.07323485948,-0.0740644175857,1.88044139485,1.46889748403,-3.34911925515,-0.802,0.159,0.519256092109,1.99686560855
-5.3498087126,6.04254106457,-0.0503699305749,2.18769905991,6.93838914636,-3.34181753632,-0.794,-0.199,0.541169657113,1.0193774107
-2.23856328764,6.03670546851,0.00519832485799,1.91103706731,3.9968643681,-3.31788552882,-0.803,-0.37,0.476922091887,1.62915508426
-16.530989331,6.03196801497,-0.0265228243576,2.13229719457,18.124681726,-3.41084122855,-0.792,-0.616,0.518008052175,2.79403888071
-6.59863226829,6.02232687136,-0.0247685815718,1.9002131253,8.32282981535,-3.35709735243,-0.796,-0.515,0.584729976087,0.60574053788
2.16478852078,6.01192744571,-0.099132134536,2.03887877282,-0.40869310401,-3.42923368234,-0.796,-0.879,0.433570507025,3.13723058158
9.63821858039,6.00120236054,-0.0248307599856,2.14709178217,-7.94018332751,-3.43904714599,-0.794,-0.047,0.464428609165,0.57342331095
-9.95416733722,6.03309727852,-0.0765867733204,2.08288513604,11.6103912748,-3.35838706946,-0.803,-0.425,0.430573414435,9.73628362767
-4.93284648846,5.98835603398,-0.0060864152187,1.90793380012,6.59439365795,-3.39664208874,-0.793,0.29,0.488123927373,1.93023586629
-6.09770219867,6.00512412276,-0.0765149160398,1.89051370352,7.81166549406,-3.40406654434,-0.792,-0.422,0.441120687552,2.01168363719
3.33512315752,6.02702904612,-0.085204968672,1.87931832853,-1.62294660533,-3.3982015811,-0.785,-0.058,0.341325227759,3.57371815936
-1.79658362077,6.05612570463,-0.0399054107932,1.94554451785,3.46404279613,-3.4056634978,-0.794,-0.801,0.499932548961,1.59349696465
-6.29711834927,6.03311738566,-0.0470177985673,1.87139658447,7.894786836,-3.41238010601,-0.793,-0.472,0.450484249657,1.29374798655
