beta0,beta1,beta2,beta3,gamma0,gamma1,rho,lambda,sigma_e,sigma_u
-8.1176600589,5.99622006315,-0.000858706571543,2.13140029429,9.74992869687,-3.68504121109,0.798,0.288,0.657251523672,0.30569601744
-15.9972138232,6.02391944359,-0.0964490283254,2.01282676115,17.593369612,-3.70050430186,0.79,-0.153,0.512006289099,1.04862931764
4.51933502132,6.00416723837,0.0346793201131,1.92405762937,-2.59095042736,-3.75154698241,0.794,-0.846,0.80892449567,3.15434853109
6.12673959156,6.0234213375,0.0195222469553,1.95727137751,-4.21628565984,-3.84124110839,0.8,-0.209,0.425471751918,1.21621717033
4.96381629349,6.01367409114,-0.0299615488394,1.9472881381,-3.17001114667,-3.78184988193,0.805,-0.262,0.490033113628,0.321853621953
2.23918190323,6.01323003454,-0.0785170204249,2.12457175571,-0.586744703248,-3.70679975201,0.8,-0.743,0.553322825441,0.207418891653
2.57163572342,6.01030089078,-0.0426964039482,1.99001220372,-0.725048197765,-3.64514360135,0.797,-0.584,0.567740856691,1.2472401296
5.48604638169,5.96052168013,0.0166547346302,1.98938100549,-3.61335687005,-3.72924229748,0.799,-0.009,0.389887900991,0.236277531621
-2.0158734041,6.01408357584,-0.00306967478121,2.01764488161,3.90795698261,-3.68947365789,0.801,-0.527,0.696605291745,0.52960427706
1.37072650136,6.01683691299,-0.0283823865201,2.06541174368,0.473904395622,-3.63609825072,0.806,-0.384,0.503184138303,0.629744476154
-5.49911404051,5.99086299755,0.0211942689818,1.93231445009,7.32393916238,-3.54221310653,0.799,0.026,0.603040331529,3.18383185626
2.97868729507,5.97067512511,-0.0432947603297,2.10814608989,-1.10691614141,-3.55652127101,0.801,-0.688,0.590955353542,0.675521408163
12.4259603025,5.96623480356,-0.0766838488624,1.90905440413,-10.6454942094,-3.53624529829,0.797,-0.129,0.45926781461,0.426066866871
-10.4236195026,5.97825881149,-0.0919597035335,1.97168057511,12.1513452726,-3.6021874421,0.804,0.063,0.487552570132,0.766967335374
-0.785761021252,5.99395669448,-0.0925568144051,1.95822626977,2.46370608661,-3.5289951684,0.794,-0.515,0.493637640195,2.65625258344
11.4231862177,6.0236622051,-0.0280558057694,1.85950876797,-9.5287456695,-3.5293386934,0.802,-0.172,0.587017175272,0.665206377106
1.21551395237,5.98021557587,-0.0952920198411,1.9936727936,0.506991832312,-3.56228796036,0.801,-0.226,0.493590140967,0.352493867358
-7.56052117739,5.98749046394,-0.0512184842014,1.9432205225,9.2638375229,-3.5831841911,0.8,-0.318,0.59964212935,0.234235492449
-1.95351056664,6.0127546964,-0.014766352944,2.09057316261,3.69255618137,-3.54390569264,0.8,-0.936,0.514987813038,1.87404482645
2.33401445307,5.9647664447,-0.0350557974784,2.12986181782,-0.411321286924,-3.50543483612,0.808,-0.167,0.564700547958,0.404553447143
-12.3573411467,5.93827110874,-0.0869153718003,1.95321808812,14.0994609919,-3.54028566087,0.804,-0.73,0.59084353798,0.820985989745
3.25517442861,5.98209352636,0.00651252821228,1.97440030897,-1.45509845755,-3.53068331971,0.801,0.05,0.483538697046,0.351724547017
4.3897970519,6.02341484539,-0.0613658825129,2.02619830723,-2.6027284733,-3.52570164599,0.795,-0.44,0.413798596902,0.412665054463
-1.99501669197,6.00969421524,0.00778365799827,2.02804455736,3.74280359384,-3.65188451171,0.8,-0.515,0.544142813695,1.19930598779
7.04191451602,6.0240615892,-0.0466008102389,1.93933005998,-5.50765826324,-3.75615147763,0.798,0.297,0.480825263952,1.22391780715
4.17171063511,6.04754173947,-0.0247417539341,2.03601563862,-2.60038206047,-3.71808618705,0.795,-0.168,0.47047005372,6.30806724289
-0.625692142882,6.02605390045,-0.0257263773239,1.82514266419,2.31470380454,-3.71007533044,0.792,-0.039,0.654312836892,1.84160748032
-1.37351109671,5.97224672443,-0.0342629700768,2.00561284835,3.1414344697,-3.71161102781,0.796,-0.488,0.433124705532,0.563523984553
7.000498551,6.02800665754,-0.0956526861491,1.98152972345,-5.10568511916,-3.666638179,0.801,-0.828,0.452618703485,0.356031360129
-9.1240631784,6.03865965609,-0.0200812194814,2.05296609404,10.9120044289,-3.67051554541,0.8,-0.227,0.442310710607,0.618395286024
-2.20542222779,6.02428688772,-0.126194154557,2.02399093556,3.974066967,-3.69819670281,0.803,-0.559,0.454245328484,0.855668645404
1.66137543827,6.01600279762,-0.0186682851242,1.99224646454,-0.0347166718844,-3.68173153572,0.799,-0.114,0.431416139121,0.161090333867
11.9347925062,6.01983783691,-0.0144818665533,2.00008229077,-10.2982574778,-3.61036279323,0.807,-0.236,0.531302520382,0.664267424315
-1.43556437959,6.01702228433,-0.0225297715188,2.00389276206,3.04474685902,-3.58351630934,0.792,0.416,0.439860183662,0.581352130023
-0.862282221259,6.02299503898,-0.0472867031664,2.0299977559,2.66187108272,-3.6233020095,0.805,0.708,0.543830611438,0.714534403745
-8.71398356867,5.99147010053,-0.0714562172807,2.01728529761,10.285027978,-3.58902912828,0.795,-0.098,0.525068005499,1.79764302994
4.81653176714,6.04700949676,-0.103553964602,1.85166045425,-3.07370841201,-3.64194742885,0.798,0.311,0.514273123533,0.41199899701
1.78845408882,6.01771140864,-0.0283098748871,1.84985197598,-0.141915424028,-3.64668077507,0.804,-0.471,0.607470981855,1.49697144244
7.70124136258,5.9722803706,-0.055002089482,1.90594863113,-6.27321297401,-3.58931252967,0.8,-0.635,0.41250429284,0.705701187784
7.61334042282,6.01407084616,-0.0138658312261,1.98272777216,-6.10573294398,-3.53626963804,0.798,-0.549,0.417305518365,1.27729729619
-8.21054568933,6.01226025223,-0.0488721716778,2.0468151901,9.79180565118,-3.51796373534,0.793,-0.537,0.420933985018,1.1757528949
14.691686184,6.0547559042,-0.087714654812,2.0823328178,-13.1496976154,-3.59003722187,0.8,-0.876,0.486118902538,16.1196304103
-5.33316610607,5.98108183725,0.00739376707769,2.1273949513,6.90765036192,-3.51955490608,0.8,-0.647,0.447901475242,1.40719905171
4.73681461188,5.97940368042,-0.00391786281605,1.87998011986,-3.08840615829,-3.48696168516,0.8,0.299,0.47401508304,2.79872416936
9.02428472073,6.06238141635,-0.0640006219592,2.08047799177,-7.51481721918,-3.57461962609,0.801,-0.689,0.472321507575,3.2810664208
-7.56358095341,5.998261653,-0.0403442160634,1.97838162979,9.18064236427,-3.58030681802,0.8,-0.399,0.402611762318,0.57091193288
-2.57361193485,6.02459105488,-0.104507636777,2.07314316293,4.26548577131,-3.70431584585,0.804,-0.699,0.573770425397,0.303587573263
-2.34109041539,6.03291689032,-0.039415985186,1.95482112336,4.08823145209,-3.74444112083,0.803,-0.867,0.526826524003,0.21405325213
1.37365800489,6.00167549751,-0.0584506876879,1.79559465754,0.399096094876,-3.66712889544,0.801,-0.321,0.424054578384,0.685361140638
-2.86256275344,5.98804859194,-0.0999339895017,1.95828402132,4.61043816441,-3.62695993275,0.801,-0.413,0.327081670318,0.45580943218
4.8040417351,5.99214598208,-0.0799193649993,2.00330379014,-3.0606979113,-3.57302964271,0.799,-0.228,0.397105414648,1.26803710822
10.5194575323,5.99036570793,-0.0218960265487,2.0682842512,-8.68663650936,-3.54499697718,0.799,-0.302,0.444080563084,0.162725392619
-2.82910504227,5.95794647115,0.0393708158909,1.87462013059,4.59935602972,-3.63435619635,0.797,-0.792,0.571321457851,0.923995914417
9.07119200998,6.00579506421,0.00928235372909,2.04156239001,-7.34090922152,-3.76924215393,0.801,-0.407,0.454466615149,0.3624175066
1.74292651623,6.05153989777,-0.0587830033188,1.98115189268,-0.225208436963,-3.68615888237,0.802,-0.382,0.506316753906,0.332084142848
2.44339593519,6.00126358933,-0.0310346403793,2.05263576167,-0.866474999141,-3.79353478343,0.803,-0.11,0.59160446351,3.72074713796
3.86646468593,6.03346305789,-0.0580627922972,1.83327235097,-2.47674079276,-3.81538506645,0.802,0.294,0.412945985043,0.504792186883
-6.25852416079,5.96811259242,-0.0271222892036,2.05049549891,7.58077765175,-3.90052382405,0.801,-0.124,0.40346450075,0.498570345422
1.7733692096,6.00094572715,-0.0298085990724,2.01496431756,-0.412703364586,-3.85631049783,0.799,0.619,0.406696177569,2.30343101156
1.22183165332,6.04245420719,0.00869115673723,1.98116909244,0.153881585268,-3.77684648087,0.799,0.649,0.444578863802,0.887838293178
5.37031722259,6.00747586875,-0.0033355929313,2.04676102914,-3.96895017237,-3.74271316875,0.797,-0.429,0.554137637019,3.40519563868
0.375770969328,6.03760113935,0.00284825979413,1.94987096446,1.06492458095,-3.79697214376,0.794,0.185,0.381961558988,2.21666990071
0.82588066975,5.9976302541,-0.0899151329899,1.82317843049,0.598185058344,-3.65628853245,0.798,0.3,0.540499978744,1.18259324913
8.8125275908,5.9932508033,-0.0941041199889,2.00949179603,-7.39816689584,-3.57163606387,0.799,0.142,0.557198349473,0.691980838561
17.005394695,5.96945756024,-0.0620908411491,1.9896012032,-15.5229726425,-3.5975062515,0.796,-0.113,0.490143330459,0.490403018638
-5.93420783446,6.00694091631,-0.114389550844,2.08407802864,7.48769955171,-3.6685679102,0.805,-0.219,0.466220580041,0.661749092933
3.19139699206,5.98458036759,-0.0486547771883,1.80226969106,-1.68653993627,-3.66366931799,0.801,-0.145,0.504142272794,1.43945636105
3.67236231631,5.98331316156,-0.00627031091972,1.98229099765,-1.97533725465,-3.71264560361,0.803,-0.25,0.423083753827,1.99657175352
-1.13045103766,5.98611538193,-0.0321629831643,1.97049203219,2.9736117253,-3.72810976605,0.802,-0.355,0.398241711293,0.337131423262
-1.74867472755,6.00343524245,-0.102537751948,1.95899985208,3.5976423768,-3.69171594577,0.792,-0.353,0.503768973607,0.122151197293
7.85285529844,5.99334347254,-0.0400743534453,1.95911463861,-5.67734171001,-3.74355125437,0.802,-0.623,0.613061114954,0.134854179216
-9.59222668964,6.01930317604,-0.0969561643825,1.94430997329,11.4262650392,-3.85293057787,0.805,-0.563,0.408731975274,0.82345200358
-1.31870672134,6.04384117873,-0.0768859422453,2.05142023392,3.09662182836,-3.86087622101,0.802,-0.57,0.424211441628,0.251594943613
-4.27140292561,5.97509923007,-0.0614408087047,2.07852272499,6.18764489471,-3.9350323332,0.797,-0.822,0.527378155346,0.117489978518
1.63442621649,5.99259422641,-0.0403664281118,1.91994274081,0.323685514753,-3.83007928414,0.801,-0.622,0.479403308358,0.0489390198503
13.6799221992,6.01689520216,-0.00125158249316,1.96321989311,-11.8862662984,-3.79554687043,0.799,-0.839,0.476088446116,0.0543662187091
15.8746025425,5.99369789683,-0.0210417976938,2.0487081134,-13.9576632876,-3.89930383148,0.801,-0.591,0.460318162175,0.222690026229
-4.17663801263,6.0154502829,0.0192251212042,2.00908101454,5.99630576435,-3.83879074383,0.796,-0.445,0.446067462059,0.40633989435
-0.867829780224,5.96957266146,0.00990343408815,2.01668572416,2.70041258901,-3.88919525351,0.8,-0.852,0.437860262531,0.693142264347
0.497155826956,6.00972869216,-0.0311998480024,1.88664192924,1.20011125833,-3.90443819295,0.802,-0.328,0.406662070394,0.179066511313
11.3266997644,5.98642636158,-0.0446510594822,2.14766334594,-9.69922524787,-3.9171077864,0.802,-0.53,0.43788387092,0.214402567744
-7.99484670087,5.98642696963,0.00779762102659,1.99265537627,9.61458341155,-3.88765810556,0.812,0.069,0.522773112762,0.27681675103
-0.715733214446,5.94615839624,-0.0414314367982,1.9845074657,2.25377843931,-3.7746904905,0.801,-0.299,0.592939374875,0.296885467286
11.1510042087,6.04216890855,-0.00787211454824,2.07728802887,-9.42444020419,-3.80754126346,0.801,-0.221,0.420585103196,0.464378289428
4.27986642631,6.02490038796,-0.0527332926478,2.13910183777,-2.58422731316,-3.87936439284,0.796,-0.195,0.511488837145,1.08420089191
5.73321373728,6.02302895609,-0.121116854422,2.04722847009,-3.93120302985,-3.88090956569,0.804,-0.922,0.592027322985,0.236155721323
7.34747882065,6.02701883319,-0.0523012680163,2.0637026015,-5.69431808984,-3.73587177693,0.797,-0.758,0.575866123087,1.53019518016
3.83125681351,6.03334610613,-0.029550610127,1.84421057125,-1.89068772231,-3.88182091922,0.794,0.108,0.560227493316,0.450291890229
-8.41599848498,6.03035578277,0.00439887363293,2.0898443982,10.3572587212,-4.01259785102,0.799,-0.707,0.553033538089,0.354539679444
4.38254761081,6.0111812798,-0.0201183134621,1.78862759596,-2.6656324331,-3.91845322164,0.8,-0.261,0.431305523556,0.193198759944
-16.9442808292,6.00702455245,-0.11420343457,2.00185493343,18.6349848996,-3.8280051225,0.794,-0.177,0.454676107914,1.22394513733
-2.81843986564,5.9733461947,-0.0461610922313,1.86608469113,4.47917160686,-3.79803218985,0.799,0.259,0.403020995525,0.485499000414
4.002040503,5.98046788873,-0.0312056183473,2.07520176769,-2.37172377771,-3.76932708078,0.799,0.002,0.437556970323,0.796361639982
5.8600785434,6.02412809429,-0.062736262515,2.1548521406,-4.15273303632,-3.87388302815,0.809,-0.626,0.409884674061,0.33642850243
0.0738236194539,5.95585646701,-0.0665632439345,2.03108902316,1.44476251004,-3.84773070175,0.806,-0.381,0.56702711286,0.242395829085
-14.7580320292,5.98739379404,-0.107883311322,1.93826296385,16.5483889151,-3.91173278363,0.804,-0.971,0.529246526891,0.172735938603
1.5752254924,5.97311296126,-0.0921393712717,1.91146044416,0.25484678629,-3.92693707979,0.797,-0.405,0.500774369454,0.0416453145394
12.2019495686,5.97972312974,-0.0231697812786,1.91750922656,-10.230172927,-3.99860765223,0.791,-0.696,0.471909556852,0.0539665757806
-4.29856498395,6.04032799343,-0.0654557497899,1.97421893679,6.48901941389,-3.98847383573,0.802,-0.819,0.456109734426,0.112112106538
-9.56921195126,5.97632073013,0.0714712081666,1.99224127778,11.4699263026,-3.9983072063,0.796,-0.55,0.546470198653,0.171098171016
-0.522105398622,6.03359656742,-0.0499621504699,1.88782177053,2.63361261097,-3.92039426447,0.79,-0.548,0.54712761968,0.529634166077
-12.4624198311,6.04122259998,-0.0174412786011,1.88460663754,14.7341273147,-3.90048696297,0.8,-0.201,0.679716513084,0.196552838918
0.432677595107,5.99894721725,-0.0377459709669,1.93760647952,1.55822980879,-3.82447860436,0.796,-0.778,0.586928527971,0.370949464336
-4.40563387221,6.01522288919,-0.0240921642527,1.90847587601,6.27774708853,-3.83836221184,0.796,-0.045,0.495555037617,0.192138865497
-4.12769886595,6.04108355613,0.0301382794209,1.9931898225,5.90354920907,-3.84643102756,0.805,-0.336,0.505137000612,0.348846274374
5.09291791137,5.99065386534,-0.0556743374089,2.08361026202,-3.45452370132,-3.81938605334,0.807,-0.464,0.46189557379,0.688745464139
14.7671360645,6.03629855262,-0.0610220870851,2.02108047227,-13.1373614297,-3.74642535867,0.802,-0.601,0.563085281822,0.335819925207
-5.69215539653,6.01526410439,-0.095415817202,2.03909005189,7.43813856363,-3.76330109394,0.805,-0.533,0.432792630452,0.0667334556781
-5.83065435319,5.96315188201,-0.0542087883259,1.86977610806,7.49795649797,-3.70178194084,0.799,-0.665,0.545057842515,0.282217067664
-2.77366142634,6.02624441299,-0.0580183377893,1.98646038043,4.58734661629,-3.80232382482,0.797,-0.693,0.498573676861,0.281846817128
8.06268740099,6.01557194802,-0.02443258131,1.77222114745,-6.13152106571,-3.78759196964,0.799,-0.262,0.472328631915,0.910800720292
-6.88227759317,6.00237903182,-0.0563090271923,1.96624645726,8.66909187348,-3.76186248,0.801,0.066,0.506405168975,0.86340564247
-5.08666075463,6.00967469328,-0.0386458394506,2.00107748575,6.76322177139,-3.72023690134,0.796,0.276,0.404577255603,0.306474227788
6.83235850186,6.01294980276,-0.0770857123926,2.06525158292,-5.01191153301,-3.75687892652,0.8,-0.761,0.563831562893,0.717277083783
3.47361230668,6.00834035851,0.0205543087793,1.90555018825,-1.74308124417,-3.74520042084,0.798,-0.398,0.479369483005,0.905763189857
-0.469435290004,6.00403971646,-0.0842090716863,2.00899246572,2.24555681398,-3.67880481801,0.803,-0.125,0.489299780067,0.220022232491
7.08518413508,5.99339104323,-0.0263909345836,2.04233396741,-5.34234090939,-3.67795926145,0.799,-0.598,0.476336309791,1.4300269632
0.36221505096,6.01356956128,-0.0348376989485,1.94063141866,1.41560121279,-3.71347284747,0.799,-0.055,0.472479678983,0.318287892823
3.8629182315,6.0319047402,-0.0211892907747,1.94390737706,-2.04458844118,-3.71169670506,0.801,-0.462,0.557413495379,0.304333732597
-10.2946080003,5.99014286401,-0.0814938640278,1.78563619874,12.1976266503,-3.71727399585,0.804,-0.272,0.380552522425,0.76453259123
-15.6565381754,6.00592134331,-0.056365125082,1.92932151136,17.3855927148,-3.7213447571,0.8,0.483,0.445061967379,5.70260328922
12.2856051483,6.03812835226,-0.0581707719895,1.96205551804,-10.3969931451,-3.6743481182,0.799,0.797,0.459811375898,1.57337041138
-10.2643622655,6.01494118479,-0.0190447941624,2.16373156923,12.0521314564,-3.73086485428,0.802,-0.2,0.463924279056,3.74523490807
2.22552719135,5.95116868798,-0.0274402448679,1.92928666867,-0.506584574197,-3.71778543881,0.797,-0.117,0.422354452793,0.531295031003
0.677517588818,6.03208967504,-0.0776077429258,2.09512335324,1.1050907298,-3.7632327795,0.795,-0.696,0.432873773717,0.246075234579
-1.24337642442,5.9981849174,-0.0252784912995,1.87799562379,3.22456281736,-3.68271276351,0.8,-0.395,0.440936544253,0.125481787555
10.2292214952,5.99338849964,-0.0965148172134,1.8933050201,-8.29694402464,-3.70932762689,0.8,-0.311,0.514268749676,0.763245712097
5.88215836144,6.04209364376,-0.0388922084085,2.04089776586,-3.93185159201,-3.86804407058,0.798,-0.156,0.546522552432,0.159601447925
10.6531739301,6.02880921156,-0.0319722647812,1.93096148985,-8.48842827922,-3.83835020962,0.792,-0.539,0.426207573804,0.496084767909
-0.772483164822,6.02809314777,0.0279703339207,1.90030460972,3.3056337634,-3.82746908754,0.801,-0.293,0.453312230454,0.908585027594
