beta0,beta1,beta2,beta3,gamma0,gamma1,rho,lambda,sigma_e,sigma_u
4.77389705889,5.96843857237,-0.00629504444002,1.89789058239,-2.31303585103,-4.27210873216,-0.798,-0.061,0.449805293907,2.98245925212
4.12125500637,6.06089389558,-0.0135312811486,1.98936463005,-1.49564156995,-4.35682438119,-0.799,0.185,0.489427545874,0.872182266223
-3.29395279227,5.99681058908,-0.0608087113244,2.17957084423,5.82006883632,-4.32762432665,-0.789,0.057,0.65871471128,1.24833918804
-13.9657012471,6.04087923852,-0.00937815592418,2.17420623307,16.4632249551,-4.29990336282,-0.794,-0.255,0.537504245259,0.503571523858
-2.57535786064,6.05723795135,-0.0506109969399,1.98283401753,4.90177148785,-4.2199021427,-0.786,0.2,0.342708053578,1.21213372661
10.4577695878,5.99452318868,-0.0559561822562,1.99298608628,-8.18243844301,-4.2130420559,-0.8,0.528,0.522350518809,1.15405433058
0.41193109056,6.02195638709,-0.0532414428329,2.0624757117,1.8199392594,-4.24983452671,-0.797,0.344,0.469982603651,1.60254302535
4.3911471723,6.02953293831,-0.0978607502953,1.98096623384,-2.14684879409,-4.30058058792,-0.793,-0.707,0.418966090624,0.480462867441
12.3114981914,5.9920463585,-0.120057628951,1.9544039544,-10.0814022393,-4.27845535167,-0.799,0.076,0.465373484717,2.53727914539
6.86502266825,5.98420480119,-0.0411650398725,2.00957918472,-4.6581270659,-4.32917091032,-0.792,-0.385,0.435855709392,1.15241028914
6.50110018045,6.01574129645,-0.026331956095,1.98491581795,-4.32976147628,-4.21877477947,-0.794,0.379,0.472544262937,0.589131995629
12.8635541765,6.04329264501,-0.0157828936648,1.92068484125,-10.6997910052,-4.20850940507,-0.794,-0.077,0.464136253751,0.507853746109
5.30147025025,6.02400233326,-0.0550343183732,1.99132008644,-3.08064535689,-4.27550723611,-0.793,0.26,0.469148716756,0.174859540897
2.05123189117,6.0143178379,-0.0709518678585,2.0090115873,0.0615145381668,-4.30472919496,-0.794,0.375,0.576669233431,0.482182651526
-12.6001323104,6.05260290478,-0.141690612407,1.89449708134,14.7760202827,-4.32337713353,-0.802,-0.016,0.558689742375,1.50222428665
-4.36433045907,5.99661037372,-0.0812275110995,2.08996961522,6.47653976668,-4.4240385152,-0.793,-0.534,0.488430339418,0.851109455759
-1.75328673218,6.01474884751,-0.0643033896058,1.99873643466,3.76445193822,-4.43514311421,-0.804,-0.585,0.507896312515,2.84885735747
7.70868693866,5.98041852411,-0.0646634939126,1.9947908481,-5.55424252335,-4.43438264485,-0.799,-0.506,0.393435516062,7.77655999152
1.67458698351,6.01873786175,-0.0217126484387,1.98206228215,0.42565566622,-4.49076475066,-0.802,-0.146,0.53319352842,1.22642193493
-3.80277371546,5.97929714587,-0.0738213257532,2.13462786258,6.00703352744,-4.48180636409,-0.806,0.062,0.523470805581,2.27117338851
-1.59272806338,5.97289976061,-0.109714522209,1.99572049786,3.920438941,-4.40270300678,-0.807,-0.349,0.510815631608,4.96577902109
12.1963642438,5.99996214191,-0.0589281677951,1.90597138651,-9.91843627241,-4.38299217208,-0.792,0.722,0.6319761528,0.901459268591
-3.83183358658,6.01612561325,-0.105166682563,2.06283502187,6.03568680417,-4.33888366771,-0.793,-0.574,0.649960516076,0.441387843459
-2.00874214131,6.02952042037,-0.00714036612888,2.08991102587,4.26659568899,-4.3624796898,-0.792,-0.203,0.577430107064,1.18371895974
5.42880426004,6.04815628591,0.0133716089132,2.04546988843,-3.30329968131,-4.35314041587,-0.797,-0.629,0.564720030744,2.27498139827
-4.48421309355,6.01259021872,-0.093319135368,2.088585569,6.70321385098,-4.39277785583,-0.797,-0.368,0.447939280472,0.982157748011
4.32724046059,6.01120241529,-0.0489226709786,2.05363498733,-2.03072730698,-4.44920115907,-0.796,0.159,0.459984153771,4.47017679221
7.03987097945,5.98151410731,0.0172131097926,1.77039926049,-4.66109529482,-4.44805438432,-0.792,-0.403,0.636134688348,1.11941076079
-11.7853677636,6.02511076312,-0.0629576298399,2.07120099104,14.1626596303,-4.51154352903,-0.797,0.596,0.538110008499,3.61893243596
-11.9846351714,6.05654121579,-0.060489895099,2.17000888335,14.232201288,-4.38947799069,-0.796,0.453,0.42622116184,0.89315809321
-6.35324975653,6.00955891813,-0.070416670049,1.9211981048,8.46350632019,-4.3128127308,-0.799,-0.382,0.390468670764,0.197791807826
-1.06707627735,6.01597303598,-0.0600423544117,2.07466442522,3.19257620538,-4.22550466915,-0.788,-0.303,0.486773542716,2.3306230469
16.9662539008,6.03977740611,-0.0538778634438,2.01385034029,-14.8014743969,-4.24486280827,-0.794,-0.269,0.534298847924,0.564594484647
-5.74663413781,6.02026763228,0.0233893040794,1.93949911523,7.99888553165,-4.24027400251,-0.811,-0.143,0.506178046196,2.18705709825
0.170238699704,5.96695158122,-0.00654230014004,1.9074207938,2.05535016084,-4.25449193148,-0.8,-0.312,0.461693540334,0.890844235725
-1.50980535773,6.04026452584,-0.115039767308,2.03033114743,3.4324580144,-4.22785265187,-0.8,-0.045,0.519511452244,2.16354418038
2.90599109801,5.98552520793,-0.088292935807,1.97307677958,-1.02021973435,-4.21351085208,-0.793,0.495,0.533224667518,0.495633185026
-1.66091772025,5.99412343568,-0.0391920051312,2.03224577418,3.35667699737,-4.24094344141,-0.781,0.314,0.390054721736,1.06767835872
3.55322093513,6.01967956129,-0.0272972378543,2.03086898886,-1.79762425121,-4.22933287187,-0.79,0.104,0.661924488268,0.604846826577
-0.291287028034,5.98597854333,-0.0735960675079,2.11328829897,2.02965961054,-4.27924925381,-0.793,0.113,0.464054365267,0.137609601569
-14.4180524048,5.99074724246,-0.0402253916054,1.99629197146,16.3298173878,-4.20456202242,-0.801,-0.278,0.433659183221,0.110219083856
-4.7184533122,6.04049880589,-0.0965471408245,1.89171579112,6.76161799721,-4.16113542517,-0.796,-0.652,0.422039273794,0.208703947466
-2.33110702887,6.01826647922,-0.0242966016684,1.96816829384,4.35238392236,-4.09300984078,-0.788,-0.742,0.438248473335,0.230791794959
