beta0,beta1,beta2,beta3,gamma0,gamma1,rho,lambda,sigma_e,sigma_u
1.00849204502,6.03293198822,-0.0809488290867,2.20158009784,0.960637061299,-3.92155994296,-0.398,-0.728,0.535480118194,0.0923779751266
-0.130129695102,6.0240275252,-0.0485759808389,2.07576385901,2.1863201188,-3.83065440974,-0.394,0.131,0.464969165366,0.0528996891584
14.7596574169,5.98855654685,-0.0103545885609,2.06557997473,-12.8081736369,-3.82646254677,-0.383,-0.082,0.44568637726,0.113901539787
-0.691905349734,6.02612408578,0.0246131618349,1.99447244219,2.61445212539,-3.85634697631,-0.395,-0.577,0.490918816511,0.615081862026
-4.66920165245,5.96264047639,0.0136119391688,1.99879017332,6.69811157955,-3.88308588799,-0.395,0.367,0.468123584618,0.213512664458
-3.29518813097,6.00149315389,-0.0364629669537,1.98962447297,5.49942739798,-3.90974982045,-0.388,-0.402,0.582625400299,0.434710629383
2.53619322378,6.06690242866,-0.0139292185936,1.83124509031,-0.370604279835,-4.03368732531,-0.397,-0.489,0.394545050791,0.510830374502
2.90413303276,6.00850771135,-0.0757266957032,2.01667639356,-0.6817978901,-4.01848307874,-0.388,0.13,0.428744242897,0.845349796669
-9.62305087057,6.05712096026,-0.0349252156307,2.01938667548,11.6742812158,-4.08415298251,-0.387,-0.087,0.486052642743,0.47701596293
4.59119445197,6.0447401003,0.0228303191662,1.80506024509,-2.64853318274,-4.06593579223,-0.401,-0.563,0.383399825522,0.154641721724
-2.7874411737,6.0363014752,-0.0960199950863,2.05415321065,4.69742711268,-4.07901359613,-0.395,-0.59,0.441305297916,0.229944865594
7.5397420614,6.02016416949,-0.031431271967,1.92243024182,-5.51006836197,-4.17333427306,-0.406,0.24,0.401429290632,0.440097532103
-4.25470017381,5.98301533683,-0.0105342661202,1.95776263382,6.25702780379,-4.13950748888,-0.393,-0.497,0.400056827427,0.672161505184
0.369045021387,5.96095460345,-0.0177144903495,1.96501550404,1.56654882117,-4.12024413626,-0.399,-0.446,0.501267177093,2.9569937995
-2.94345694982,6.00134943418,-0.070950305518,2.17969376467,4.83598872938,-4.16439087897,-0.403,-0.272,0.411167756644,0.678678033162
3.98623592022,6.0159659077,-0.0529834347991,2.0307992681,-1.97034011743,-4.11483753923,-0.397,-0.626,0.467723915086,0.701019491898
9.12036257746,5.96308325251,-0.0279715637566,1.85033389743,-7.03825642923,-4.06351349192,-0.396,0.292,0.455112631927,0.244322110389
-0.274409395276,6.00831115908,-0.00731490867873,2.11622767659,2.3990674252,-4.01386079253,-0.393,-0.161,0.501398058167,0.986555007441
-6.30821122651,6.02923728444,-0.056279993873,2.0014914842,8.39554412588,-3.92995346176,-0.397,0.771,0.483203379336,0.288139212111
2.42769986381,6.0026930751,-0.0556695905925,1.96833748461,-0.265990181366,-3.89996107,-0.376,-0.085,0.505640179918,1.47977822143
2.96754630005,6.04253933559,-0.107809635834,1.94195888116,-1.076743022,-3.82524587269,-0.391,0.782,0.440233413835,0.23487794936
-0.62504869687,5.98296046375,0.0054992976809,1.9861657176,2.78030901286,-3.84382206614,-0.393,-0.023,0.435523509316,0.382942981811
10.4390512979,5.99910868967,-0.0707732849301,1.87411433274,-8.15632705857,-3.80336905242,-0.388,-0.305,0.416371158534,1.14778500479
7.37525962786,6.04297898338,-0.00736733666272,2.05147062138,-5.11677387157,-3.7965003355,-0.386,0.252,0.345602300236,1.33633472289
4.11768295056,6.02264091458,-0.0481457565519,1.96850808002,-1.81252838307,-3.69294065571,-0.403,0.387,0.343802831269,0.663556044206
4.4922247971,5.998121596,-0.00594747282138,1.94969163936,-2.20612858895,-3.70258621381,-0.391,-0.193,0.532378690122,0.369671492928
2.29319599705,5.96179953158,-0.0732717133786,1.95620723517,-0.0581086211168,-3.62581492376,-0.399,-0.003,0.51788502561,1.61004323972
2.86440072845,6.02368290029,-0.0563536522399,1.97308086106,-0.472968509863,-3.56898091645,-0.392,-0.096,0.428328804677,1.26308457117
10.770845276,6.03442075003,-0.0232516552031,1.87557398496,-8.5208277449,-3.51692118728,-0.398,0.744,0.409179132099,0.624107421068
10.3519616355,5.99198101324,-0.092403156927,1.9391378785,-8.1730598189,-3.56038642166,-0.398,-0.605,0.41161014389,0.40911250729
-3.53964466386,6.03275461795,-0.0319423442691,2.06983907879,5.60314458229,-3.59307621358,-0.389,-0.096,0.420608948613,2.30096519702
2.00724140363,5.98874145355,-0.00845561595356,2.1467257179,0.123015460396,-3.52720189765,-0.386,0.227,0.435013832396,0.254808121957
-5.38798720519,6.04052582231,-0.0506822301118,1.96767581185,7.59560324463,-3.44500780262,-0.389,-0.479,0.588826927717,0.575076287283
-5.52865846107,6.00740837636,-0.0537208656291,1.853055495,7.76003968865,-3.47408842403,-0.381,-0.903,0.506875853534,1.76672777816
15.3519049465,5.99792531633,0.0115865612625,1.79607947325,-13.1857541015,-3.56891650016,-0.402,-0.591,0.572893227932,0.290664887902
11.2999617228,5.97477984609,0.0412130144273,1.95332470816,-8.96561788446,-3.71479558302,-0.386,-0.377,0.498756558569,0.395090097683
6.22840194579,5.98537668807,-0.0508722644155,2.14229131763,-4.10342294764,-3.68653215879,-0.386,-0.59,0.501289013259,0.287379986034
-3.78140575489,6.01792278006,-0.121221744206,1.90393030762,5.70997516943,-3.61397861164,-0.391,0.046,0.48161230498,0.557462193721
3.59827205869,6.02485563817,0.00741666590254,1.90732570059,-1.64186007363,-3.61708535151,-0.392,0.05,0.485785583808,0.859979045329
-2.38624046941,5.99417230169,-0.0419009650378,2.09377875126,4.32359650083,-3.60474046061,-0.38,0.555,0.48268286545,0.182626165191
-1.79882937232,6.00912616215,-0.0291783137973,1.91729401565,3.65204029788,-3.53413525654,-0.4,0.096,0.455446061105,0.296573485123
4.20189664094,6.03028611862,0.0582129347935,2.0014145246,-2.35880390145,-3.60436085083,-0.387,-0.302,0.444793555968,2.46533979514
-3.560484841,5.97900310262,-0.127016532394,1.85415870039,5.41408625311,-3.57118904206,-0.395,0.177,0.403488527465,0.305965136976
-6.31966756034,6.00058958957,-0.00656553300951,2.02863548342,8.11814387935,-3.62194499656,-0.403,0.212,0.431830482413,0.179254604128
-1.5208115289,6.03216210192,-0.0603499619689,1.94079748486,3.35821550925,-3.68104026628,-0.395,-0.587,0.531169507285,0.13157322404
-6.79504688942,6.04490392637,-0.0365188497584,1.9067209093,8.59785077957,-3.62414608688,-0.376,-0.195,0.53615188568,2.83312531204
-5.14074692103,6.03041253758,-0.0724885391755,2.06190086148,7.05580778626,-3.63607116291,-0.399,0.122,0.421946648847,0.231789261385
-6.39208893826,5.99999784224,-0.023067162253,2.01528792734,8.33382598771,-3.60011017398,-0.397,-0.426,0.475255314145,0.285706596721
-14.3145169197,6.02810787858,0.00242757720544,1.99723785971,16.1633342199,-3.67577230054,-0.397,-0.542,0.386358784433,0.134787660521
-0.848189716736,6.05512301538,-0.0600735200463,2.09957831174,2.85072682325,-3.78119084862,-0.381,-0.553,0.473581402097,0.223842009262
2.33403061888,6.01853054265,-0.121630903575,2.00428177818,-0.51694128954,-3.67006332551,-0.389,0.457,0.435151270409,0.247999905321
1.31488017643,6.00248494786,-0.0705875258885,2.06046311676,0.500614990241,-3.74831786094,-0.388,0.178,0.44900076739,0.229892698726
-5.66879116151,6.03719893329,-0.0644448906849,1.97571814856,7.44825461376,-3.72918672072,-0.397,-0.288,0.46540054847,0.373191024367
-13.4225974532,5.97232202105,-0.097205705593,2.03860850708,15.2362129363,-3.76223515495,-0.397,0.195,0.536496832677,0.129554223298
-10.5547556783,5.99232202142,-0.060198694784,2.00065968774,12.3539176229,-3.72980282609,-0.394,-0.295,0.631860920579,0.211271839336
-5.76765610943,5.93709769151,-0.0648295405035,2.04405654554,7.53157029044,-3.74686869062,-0.393,0.231,0.514600037108,0.489412173398
-1.43275336007,5.98833030001,-0.0535063702546,1.97033338326,3.29280498262,-3.69378399464,-0.388,0.015,0.531416164904,0.156339888815
3.77653740587,6.01517353054,-0.0287066853734,1.94383525052,-1.97246365239,-3.67114426623,-0.388,-0.661,0.444764828888,0.108748552108
3.79734541645,5.98552508305,-0.0164824671776,1.94629813626,-2.04875549719,-3.7324708223,-0.403,-0.586,0.385326119958,0.460613477685
13.884118646,5.99212855764,-0.0185948621972,1.88409608467,-12.1955303699,-3.73405049443,-0.392,0.276,0.396990547918,0.264243619222
0.824655454657,6.04160691939,-0.079737182074,2.01260048522,0.699808250184,-3.67363167251,-0.398,0.243,0.385110697637,0.29052308791
6.59959812707,6.03163535777,-0.0552812158376,2.02844628804,-4.82816344216,-3.78032221433,-0.389,-0.471,0.52220140296,0.216811783946
6.34733236689,6.0155961896,-0.0951777881464,2.13707660243,-4.49269190234,-3.69302999336,-0.4,0.285,0.440815058691,0.107930396363
-2.93155737021,6.01926895492,-0.108092641262,2.05191924653,4.84463947392,-3.77972810099,-0.393,-0.618,0.413648390577,0.31115765634
13.784866986,6.00710826811,-0.115910518092,1.9563694685,-11.859094801,-3.81289241839,-0.403,-0.5,0.42028945872,0.0692480112485
-3.29225916906,6.04079295654,-0.0605086783381,1.76930275383,5.18996670986,-3.83993345131,-0.396,-0.485,0.475516408748,0.049114866938
-7.95323440441,6.02282945783,-0.0453559462738,1.88587458864,9.89839048693,-3.93565306418,-0.402,-0.642,0.663599910786,0.181511295359
-5.01945866229,6.0341026147,-0.0544053795438,2.05653552363,6.77060914231,-3.9600490985,-0.394,-0.358,0.495019256768,0.0943521760372
-5.62422912772,6.00080548267,0.0965079860026,1.87033129833,7.54560250361,-3.92874950401,-0.389,-0.794,0.45317127788,0.577723901017
-2.69427908603,5.99673959675,-0.0315023147758,1.99995116817,4.70042216241,-3.98344264465,-0.388,-0.237,0.346699285303,0.977488656896
11.7085669698,6.00626391639,-0.0467254013745,2.03642512205,-9.75546107586,-4.01398743324,-0.387,-0.184,0.389742773529,0.267778822243
5.68039176869,5.99525730256,-0.141131477612,2.17744504005,-3.70381337846,-4.05281913382,-0.4,-0.712,0.43439122042,1.30603122533
-6.61306137839,6.03087037345,-0.0297694200837,2.10592901139,8.68181243336,-4.09737280812,-0.388,-0.888,0.46006924242,2.22951986675
-13.6336387859,6.00984123414,-0.00529348698598,1.90350470719,15.7424908008,-4.08079469755,-0.395,0.803,0.52427468567,0.793284523353
-0.137599874604,6.01402278687,-0.0330940009996,2.01704157475,2.22916259505,-4.1389403991,-0.389,-0.209,0.462009784557,0.910347678688
-2.25907632693,5.96744205985,-0.071867301792,1.86228988746,4.3247845782,-4.09721772843,-0.391,0.101,0.597722022669,2.95296382338
-0.226184301261,5.99137622325,-0.122464788856,2.05455658027,2.20632517359,-4.17618443135,-0.39,-0.354,0.420303212334,0.636592498887
-1.33771676817,6.00997232457,-0.0671410964067,1.92571843396,3.23432008209,-4.13996710911,-0.384,-0.091,0.462129722505,0.506045672598
12.3875182195,5.98769962552,-0.0535060130339,1.97194380804,-10.6177399092,-4.17203547011,-0.39,-0.227,0.433349978968,0.173565319761
-9.16090718204,6.00825775437,-0.051410098172,1.98067476659,11.0511494602,-4.1610531418,-0.392,-0.54,0.425063021296,0.169290784338
-2.08573248278,6.00986282432,-0.0221300363346,1.95104149051,3.90998756429,-4.05230170625,-0.388,-0.029,0.411733981369,0.28501009238
8.81931638721,6.01020526566,-0.0346822962964,1.98359039139,-7.06797196692,-4.09833080111,-0.393,-0.657,0.551409987034,0.207556865676
-1.35208634809,5.98728331423,-0.0275535845579,2.09586329056,3.00210283577,-4.13318338463,-0.382,-0.565,0.530616198565,0.120258583944
6.57000896657,6.03068812879,-0.0876933237983,1.948012612,-4.86084750009,-4.23989167994,-0.376,0.014,0.523501753925,1.17063189962
-5.10364283759,6.01243793713,-0.0217262424209,1.90747382591,6.84964693476,-4.17682031279,-0.398,-0.584,0.488200239101,0.212625197053
0.553878958764,6.00034651208,-0.0354307028651,2.10548169175,1.27905722763,-4.17066426625,-0.407,0.029,0.561702202406,0.169843294806
-11.2024353829,5.96864105304,0.0217801751913,2.13969955199,13.0898707988,-4.13116152712,-0.383,-0.423,0.568665478689,0.398018903264
-6.67149158697,6.021194878,-0.0465263633469,1.86331160406,8.76590584366,-4.02490666515,-0.386,0.615,0.417748675417,0.242738914132
-0.0642363749321,6.02721189805,-0.0539178760463,1.98602089397,2.22037407124,-3.98318995963,-0.389,-0.058,0.472608137012,0.141655442997
-6.61441052391,6.04490233389,-0.0364910461118,1.98922188703,8.76436899805,-4.04588501737,-0.397,-0.173,0.411707592198,0.126039667158
0.0982105447962,6.02960594843,-0.0613592263603,1.97393144946,1.99019405014,-4.09139588227,-0.399,0.012,0.437652070767,0.381817487771
1.49715693449,6.01460870033,-0.0337708181074,2.07508562008,0.630672101665,-4.06488030896,-0.402,-0.788,0.670503174004,0.122716487538
12.9327407592,5.9892761103,-0.084379672077,1.88137260438,-10.6834362556,-4.01159639555,-0.39,-0.63,0.524040418238,0.0642482651395
-8.75119579842,6.02787105077,0.0677109237703,2.03251514759,10.8435810511,-4.08270799189,-0.393,0.127,0.480553988827,0.402826839609
3.97756676765,6.0161007854,-0.053454271201,2.00609467449,-1.91741779232,-4.0275298269,-0.399,-0.406,0.513424710158,0.138473749669
3.73262298374,5.99197300979,-0.0367981566176,2.05804385614,-1.64459819682,-4.06759391719,-0.385,-0.13,0.542888706439,0.394179586894
-5.01014771893,6.0046142617,-0.0318509588037,1.92964722758,6.97541704349,-4.03896060364,-0.386,-0.207,0.478153983958,0.0998022855614
18.0592135457,6.04210746726,-0.0720827102417,1.93183382816,-16.077338033,-3.9887108102,-0.411,-0.683,0.452214994966,0.144777478686
4.05475595608,5.95359693076,0.0551426266639,1.85571092283,-1.97210318597,-4.04374368095,-0.389,-0.33,0.64949028281,0.124980943143
1.55152365841,6.02880207772,-0.0298120963346,2.08584543737,0.52442756239,-4.02877589404,-0.385,0.156,0.442297992329,0.134779079412
15.7674136426,6.04068932858,-0.0587788905169,2.10731291315,-13.8297183369,-4.01716267242,-0.402,-0.676,0.446148588242,0.106164127235
-2.51523987787,5.98003256117,-0.0330758233144,2.07635399697,4.63265864562,-3.99885160262,-0.386,-0.512,0.449944001377,0.110057458938
-13.4536191496,5.97504062632,0.0158640547246,2.17686025266,15.3648877078,-4.01274438022,-0.388,-0.472,0.459777543707,0.144526952484
13.1061352759,6.01148796303,-0.073970498622,1.87312463831,-11.093086748,-4.0205615243,-0.396,-0.146,0.393775404174,0.152326799364
5.2955349544,5.978649855,-0.00603632560233,1.98964235608,-3.32149892199,-3.99256769943,-0.397,-0.171,0.494521690866,0.156159895849
-1.00910443321,5.99296870988,-0.0114479141113,2.01785275579,2.9521964962,-4.0868025135,-0.385,-0.292,0.418234637407,0.129721526021
-1.59863000076,6.00222357763,0.0188636499615,1.8215857775,3.70331119707,-4.09231429728,-0.386,-0.023,0.658167207669,0.12201043573
8.20465627978,6.01119072484,-0.109929198962,2.0408552058,-6.24271149792,-3.99158321417,-0.38,-0.922,0.45317467245,0.387728920972
0.418858361972,6.03526205735,-0.109447530343,1.99083224376,1.4532797148,-4.01913357143,-0.383,0.247,0.647505764589,0.372908264282
12.8210891042,6.03324285394,-0.0819946062175,1.78101096084,-10.8246500477,-4.03695265711,-0.4,-0.051,0.562086797232,4.5320375206
13.6955227878,6.02125926228,-0.0630374170306,2.03160755825,-11.7302691867,-4.045078927,-0.396,-0.706,0.353977423024,0.421800076302
2.96106498825,5.99383911779,-0.0189555008911,1.94552880126,-1.00690584828,-4.17239738229,-0.393,0.157,0.367159827054,0.149667150769
-3.25166729944,6.05288362079,-0.00506120283682,1.84166622062,5.21241234217,-4.21827039466,-0.392,-0.703,0.456566892859,0.41047352265
4.57211261571,5.96891878525,-0.00718934332903,1.90377623624,-2.51482029423,-4.22859931562,-0.396,-0.47,0.448425827698,1.52484061055
3.92275619422,6.06038850068,-0.0138816060776,1.99243100068,-1.69414038212,-4.31235821404,-0.399,0.049,0.490215022123,0.528761303353
-3.49109143587,5.99614141667,-0.060389128239,2.18087583275,5.62293019272,-4.28399848015,-0.381,-0.268,0.659467595125,0.814046583475
-14.1747040255,6.03111063825,-0.0152774769427,2.16961381377,16.2542221767,-4.22963686057,-0.397,-0.503,0.526662678022,0.396752482632
-2.74126218948,6.02499708987,-0.0602832711595,1.93328688177,4.73586715903,-4.18698482976,-0.378,-0.135,0.337282044551,0.62005533987
10.279798392,5.97742680045,-0.0646084856754,1.97701445262,-8.36040963871,-4.14445714171,-0.397,0.356,0.520902672276,0.546213871708
0.281794185076,6.02964006886,-0.047514284278,2.08819210393,1.6898023539,-4.1334150748,-0.394,0.193,0.471530379105,0.926799184071
4.2620272521,6.02885860745,-0.0992839479102,1.98307543475,-2.27596871428,-4.17773188937,-0.383,-0.756,0.417204296576,0.328497185573
12.1641230367,6.00279371095,-0.116733682614,1.98968369246,-10.228777394,-4.23505161235,-0.397,-0.138,0.460239363612,1.32122750655
6.74379008808,5.98490540226,-0.0417456996419,2.0120423988,-4.77935964604,-4.27880989036,-0.388,-0.448,0.434819295009,0.816729398907
6.39437589422,6.00937275928,-0.0263808394869,1.99071633399,-4.43648576254,-4.15460843208,-0.388,0.288,0.47100889739,0.307453088398
12.754485686,6.04315385349,-0.0168754327382,1.93037321017,-10.8088594957,-4.16358647875,-0.388,-0.32,0.462439056934,0.38535575608
5.19328746106,6.02152080396,-0.0586147331103,1.99233769553,-3.18882814608,-4.22254001606,-0.386,0.081,0.470961314374,0.110039392446
1.94265534719,6.00972544889,-0.0753095151891,2.00887280563,-0.0470620058418,-4.24343116606,-0.389,-0.441,0.575489068052,0.355119454347
-12.7002513264,6.04859472651,-0.127142272099,1.94316903562,14.6759012667,-4.19705959644,-0.403,-0.185,0.551132197686,0.585182818192
-4.43753409767,5.99902818925,-0.0798470861675,2.09135206591,6.40333612807,-4.22937053736,-0.389,-0.614,0.483901792827,0.419963897179
-1.83420269252,6.00951668107,-0.0663155338162,1.99907261162,3.68353597788,-4.22893431959,-0.403,-0.651,0.501875988049,1.41919390937
7.62983841378,5.9990640147,-0.0557818990447,2.0306978538,-5.63309104822,-4.31723006485,-0.398,-0.547,0.385159048041,4.34957404016
1.59768782511,6.02005128588,-0.0208195352487,1.98818697357,0.348756507794,-4.37157107471,-0.402,-0.16,0.533076363863,0.83099312086
-3.88143176623,5.98953734834,-0.0681705308412,2.15588334793,5.92837547671,-4.41534578619,-0.414,-0.019,0.526077458039,1.42029108761
-1.64919001135,5.96378728216,-0.113151017462,1.96512905205,3.86397699303,-4.25474855935,-0.411,-0.426,0.530446253254,2.76430750808
12.101181195,6.01424667707,-0.0462274061267,1.94024125126,-10.0136193212,-4.26922670272,-0.383,0.708,0.62415375254,0.561617439044
-3.95286850385,6.02270918516,-0.102330974554,2.09175127936,5.9146518869,-4.27829021276,-0.387,-0.677,0.65350217082,0.361581595247
-2.12291783679,6.02675734997,-0.00995225055576,2.09323194977,4.1524199935,-4.29775285589,-0.39,-0.393,0.583491644556,0.655071530397
5.33592165424,6.03093750167,0.00614645905815,2.02041871992,-3.39618228709,-4.22196793865,-0.395,-0.693,0.55040506712,1.29707468072
-4.57783602024,6.0098763244,-0.0942865637148,2.08575159609,6.60959092433,-4.263342693,-0.397,-0.418,0.447885556904,0.476419907142
4.2403188464,6.00118926985,-0.0534488491263,2.03596129075,-2.11764892119,-4.27353333669,-0.393,0.069,0.46150751898,2.01316097979
6.94640107174,5.97574695651,0.0134200589494,1.76231991102,-4.75456520254,-4.25007191809,-0.386,-0.425,0.640266325901,0.560955817726
-11.8848373011,6.01902306442,-0.0668558696656,2.07025367645,14.0631900927,-4.30806425727,-0.395,0.479,0.54433207453,1.38966548975
-12.0777250275,6.05086269526,-0.0644653642443,2.16115000904,14.1391114319,-4.15787126142,-0.387,0.426,0.42313177499,0.456077444763
-6.46885921275,6.02936968087,-0.062527274193,1.97230054124,8.34789686399,-4.2071392202,-0.397,-0.471,0.393514864692,0.115724525768
-1.16858013305,6.01983928434,-0.0587162484685,2.08505336293,3.0910723497,-4.12890101614,-0.377,-0.576,0.497965116757,0.763329660178
16.8967985563,6.03471354062,-0.0543367100266,2.03306633564,-14.8709297414,-4.05368939997,-0.388,-0.358,0.542771872543,0.171527320619
-5.81039777914,6.01828574208,0.0216110829329,1.94392684446,7.93512189028,-4.05488555617,-0.416,0.056,0.5206153355,0.580864697119
0.12173703838,5.98750241461,-0.0138805537805,1.88504974568,2.0068484995,-4.03462689247,-0.401,-0.17,0.449262509683,0.48809452683
-1.4158570517,6.04068393883,-0.108853871094,2.04300535112,3.52640632043,-3.97883211819,-0.4,8.881784197e-16,0.520063435641,1.00859454676
2.99220869882,5.98940183184,-0.0856307094282,1.98292335679,-0.934002133519,-3.98781940508,-0.388,0.496,0.529677990899,0.30486554781
-1.51183777359,5.98697882474,-0.0436779582457,2.02642918451,3.50575694405,-4.08935213422,-0.37,0.173,0.391870343091,0.595906995899
3.69780466481,5.98956433312,-0.04478452685,1.98950709673,-1.65304052153,-3.96936570916,-0.384,0.03,0.649373288568,0.276098250706
-0.138093289548,5.96904445193,-0.0837773133857,2.08652232008,2.18285334905,-3.97231671678,-0.387,0.218,0.464074108174,0.0420376411532
-14.2772730803,5.98651933359,-0.044193982068,1.99555341324,16.4705967123,-3.91062802842,-0.4,0.457,0.445789506067,0.0412931248423
-4.60366924089,6.04830456539,-0.0976575891433,1.89529901501,6.87640206851,-3.90725255452,-0.391,0.283,0.432425330366,0.0997898896646
