beta0,beta1,beta2,beta3,gamma0,gamma1,rho,lambda,sigma_e,sigma_u
0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,2.0,2.0
6.32074024998,6.51237331422,-0.685679687978,1.85322420288,-6.91424834215,-2.70484916091,-0.328,-0.679,66.1093398554,1.4507017173
-3.68782103611,6.22516399019,-0.562998968261,1.60703289117,6.32419928338,-3.73820564666,-0.328,-0.289,2.28012636074,0.63334285439
3.07705746983,6.08395757674,-0.224027583103,1.7295253773,-0.634431830686,-3.60945214289,-0.353,-0.37,1.00439570441,7.4382038014
-11.84761915,6.08759168321,-0.0811110964866,1.90007197593,14.1859500301,-3.61325358356,-0.377,-0.015,0.738636068114,1.07838198477
-5.50184043131,5.97046680819,0.053347189705,1.97060057155,7.7345569331,-3.61091002833,-0.379,-0.128,0.553954494722,0.596114869318
0.549018378307,5.99119985147,-0.0797700875503,2.00966659419,1.62034019049,-3.62489407867,-0.394,0.089,0.467878564197,1.31948888759
-7.67897203592,6.02951999339,-0.0427873771897,1.92724306434,9.5881931501,-3.76007605577,-0.395,-0.157,0.416660430704,3.23758106931
-3.78535916905,6.04397604162,-0.00941001819431,1.91681115398,5.70196372909,-3.71713018488,-0.392,-0.209,0.535650882438,0.671251325345
-8.21717201697,5.96677814025,-0.0458966059332,2.04996952787,10.1095932078,-3.77051226019,-0.4,-0.571,0.504974190302,0.507389199807
0.779486768256,6.01790190379,-0.009680303584,2.08739246859,1.11606616648,-3.79331481983,-0.408,-0.659,0.361622139896,0.416618677428
-0.173952099544,5.99190614729,-0.0575700939466,2.05430683254,2.11415004017,-3.78257873593,-0.41,-0.775,0.653027399172,1.06170586441
9.08195110867,5.99682304864,-0.0404188867219,2.04336364754,-7.04157763335,-3.81402006297,-0.395,-0.504,0.498893836165,0.657972417722
-5.57775423793,5.99896410735,-0.126767063304,1.88170523504,7.54484334712,-3.77128454655,-0.39,-0.546,0.527134998938,1.58424596255
0.146993463229,6.05566278492,-0.0817504227249,1.85492969595,1.61998776564,-3.7883865042,-0.403,-0.291,0.514004956827,0.334770956686
-5.13057011112,6.04493820618,-0.0457703850805,2.19852075059,7.15762774788,-3.77628336979,-0.39,-0.675,0.542041039044,0.320611766414
-2.12559291025,6.03215313043,0.0095681353175,1.92915890974,4.1098347455,-3.73928659035,-0.403,-0.665,0.481605244689,0.188787603349
-16.4151142892,6.03675285515,-0.0251917252893,2.13829917066,18.2405567679,-3.83726206088,-0.381,-0.866,0.525619207672,0.305965103173
-6.50299351912,6.03440774947,-0.0203527440588,1.9402793542,8.41846856452,-3.86335958422,-0.393,-0.818,0.590953255379,0.0651792197114
2.26773202681,6.01250491887,-0.0986765036546,2.04809372649,-0.305749597967,-3.93999892335,-0.392,-0.955,0.431440457016,0.355634916076
9.64997479117,5.99727318925,-0.0371605687701,2.1183320294,-7.92842711671,-4.03735312535,-0.389,-0.614,0.463346879709,0.0586407070377
-9.93541396746,6.0293583341,-0.0793986076008,2.0832116768,11.6291446446,-3.949993704,-0.403,-0.807,0.442973890756,1.21034149218
-4.8828852314,5.99629297532,-0.00707421148989,1.90661865542,6.64435491502,-3.96139480376,-0.388,-0.279,0.484465818369,0.354341256774
-6.05272505495,5.99983999788,-0.0791178836103,1.89106476718,7.85664263778,-3.95764890741,-0.392,-0.737,0.431906586381,0.713877795814
3.35647691008,5.99715916635,-0.0961917654504,1.83345966385,-1.60159285278,-3.98535915624,-0.375,-0.407,0.347501454617,0.729106935066
-1.78733057569,6.03624127713,-0.0512205843196,1.92334987574,3.47329584121,-3.93396530428,-0.387,-0.886,0.494921718464,0.492649257784
-6.28089276255,6.03058209259,-0.0514105454153,1.87228535138,7.91101242275,-3.94712941662,-0.386,-0.692,0.451967704762,0.322244475742
-11.2566447075,6.00435903036,-0.0575838894241,1.96533885459,12.9220652286,-4.00969541494,-0.404,-0.721,0.430483337198,0.305652523375
-9.5810968477,5.98998706033,-0.0866360562941,1.94805485649,11.1695262417,-4.02317658538,-0.394,-0.931,0.534636519773,0.403907739012
-11.3918850192,6.00182933287,-0.0788000456366,2.14623455559,12.9822458538,-4.06537519547,-0.403,-0.63,0.51830033784,0.133210439735
5.96947200225,6.02057266834,0.0489104828111,1.97187390728,-4.2478518397,-4.08158340194,-0.387,-0.901,0.518640197647,0.479454246441
-7.62509417254,6.0426673256,-0.0203641813967,2.05500311929,9.24328778148,-3.95807013366,-0.396,-0.826,0.490270602348,0.372175680192
2.00433812581,6.05865037031,-0.0297394599695,2.0311774658,-0.229064686981,-3.93411016979,-0.4,-0.61,0.408770720906,0.228073722614
4.93085075869,5.98492163563,-0.0845973361597,2.08880600229,-3.21812092289,-3.90536410947,-0.393,-0.598,0.666343361236,0.40584811403
-8.6609172543,6.04073547343,-0.0561060891192,1.98112187235,10.3082085991,-3.86932474493,-0.395,-0.564,0.450081616189,0.702349756704
-0.107505155031,5.99681390685,-0.0498215818697,1.88387984923,1.82520020586,-3.78585173551,-0.394,-0.345,0.375400996435,0.467795565547
9.08621780873,6.00575555659,-0.0293354341791,1.94743515507,-7.56816483814,-3.89916088737,-0.399,-0.614,0.480689758864,1.59354855929
-10.446084405,6.01398678335,-0.0387175277608,1.95036583799,12.1546038636,-3.94912765745,-0.387,-0.417,0.544261369989,0.574692440751
4.65166548198,5.95386764809,-0.00392988477701,2.01288057062,-2.80944992745,-3.94267572563,-0.383,-0.773,0.599096637909,0.162963688873
2.90474682178,6.04752996949,0.0103096236753,2.01023297699,-0.993373271665,-3.93687068261,-0.387,-0.689,0.505300121546,0.160820682039
0.77593008975,6.00023843582,-0.0798098107445,1.97572707178,1.12498173158,-3.89927829034,-0.394,-0.867,0.535211585363,0.852251537081
-0.693597626231,6.01294415483,-0.0287913986786,1.82216993741,2.60009698646,-3.85303230228,-0.391,-0.826,0.470058217221,0.177005065625
-13.6174215534,6.02245062214,-0.0648677403518,2.01981573548,15.6533405778,-3.84442344039,-0.388,-0.674,0.375807819223,1.02623009378
1.48509063135,6.0328388778,-0.0767300521121,1.98405455531,0.534259738167,-3.76943796414,-0.397,-0.837,0.448791628487,0.274708362909
10.8010830759,5.99238898305,-0.0200476306644,1.90017426795,-8.77518440458,-3.83959083308,-0.392,-0.888,0.455355386738,0.165312444524
-5.72238209373,6.00236445642,-0.0710630664145,2.00860373251,7.71193933543,-3.77621082135,-0.398,-0.893,0.432038053222,0.111456629453
1.0065309578,6.0210721303,-0.0723361041969,2.2062387381,0.95867597407,-3.78302955248,-0.4,-0.909,0.520797728807,0.243586517787
-0.118193789995,6.01941895869,-0.0481639651276,2.06933791563,2.19825602391,-3.70447859304,-0.396,-0.588,0.440194430249,0.341811706191
14.9022387286,5.98498633048,-0.0022730339856,2.08249065622,-12.6655923252,-3.69867671305,-0.386,-0.535,0.435025538047,0.632806609273
-0.558411186473,6.01981239659,0.0285715185735,1.99846172624,2.74794628866,-3.76959009148,-0.393,-0.603,0.496511025687,1.95386722497
-4.49795344692,5.96898248741,0.00510518984845,1.98147258796,6.86935978509,-3.76646676281,-0.393,8.881784197e-16,0.464621789767,0.816402784706
-3.12364467848,6.00506464888,-0.036372974698,1.99531487802,5.6709708505,-3.81389821829,-0.385,-0.745,0.576907390064,4.06967510225
2.70803767438,6.07665902554,-0.00201343943037,1.87638875875,-0.198759829272,-3.91755911132,-0.397,-0.621,0.397565345946,2.36884624523
3.09185687047,6.00913926152,-0.0750765986663,2.01919192778,-0.494074052381,-3.90925632742,-0.39,-0.131,0.429458592038,2.99597417953
-9.42427260987,6.04994551096,-0.0375199521409,2.00384503473,11.8730594765,-3.9421157121,-0.385,-0.266,0.48196572595,1.86234421941
4.8025400501,6.04999929101,0.0236844625174,1.81522160779,-2.43718758463,-3.87280037858,-0.401,-0.668,0.38539074412,0.844203133675
-2.57412017376,6.03555209784,-0.0970884665719,2.05128673179,4.91074811261,-3.88773024028,-0.395,-0.688,0.445247354214,0.758523103131
7.74799847084,6.01863032518,-0.0321728746746,1.91872256444,-5.30181195256,-4.00032725909,-0.406,-0.244,0.403424045177,1.11507392946
-4.05098332193,5.98181304662,-0.0118191660893,1.95347976051,6.46074465567,-3.98384026743,-0.391,-0.677,0.40242358558,1.80374820728
0.576626765136,5.96708672782,-0.0118840314427,1.98786897475,1.7741305649,-3.90638554542,-0.402,-0.596,0.500899159735,7.06663096156
-2.72592917094,5.99243445721,-0.0743843728814,2.15945527994,5.05351650824,-3.906162862,-0.404,-0.371,0.411673911794,1.71163208014
4.19835156453,6.01447046275,-0.0532864566763,2.02751912248,-1.75822447314,-3.85756906478,-0.397,-0.735,0.470005736174,2.47519353022
9.32851978113,5.96243097324,-0.0281298373294,1.84899292846,-6.83009922555,-3.81050033617,-0.394,0.007,0.454007919831,1.17718269688
-0.0721551505943,6.01421983039,-0.0050263418167,2.12940708779,2.60132166987,-3.79925896833,-0.39,-0.442,0.502063519494,7.7885940292
-6.11138992492,6.03760609322,-0.0520358059769,2.0232345647,8.59236542743,-3.77209583882,-0.396,0.697,0.487629755957,1.63476195663
2.63050873415,6.00376097855,-0.0557803152452,1.97032854996,-0.0631813110481,-3.74329616614,-0.381,-0.313,0.49934143998,24.9265328275
3.18623854664,6.02658759183,-0.111939656474,1.91075061334,-0.858050775377,-3.5921554643,-0.391,0.767,0.432482209289,2.49521431706
-0.416109640177,5.98146823468,0.00353814135255,1.98060887021,2.98924806959,-3.60673305257,-0.394,-0.385,0.434161657741,5.8195611569
10.6495859914,5.99651487823,-0.0693238502607,1.87463362809,-7.94579236504,-3.5653431186,-0.389,-0.528,0.416941901253,7.11126010668
7.59242361242,6.04142120098,-0.00640675933248,2.05093530528,-4.89960988698,-3.55529519332,-0.386,0.094,0.345139348401,7.14505140009
4.33590996462,6.02228835488,-0.0480015778065,1.96812624041,-1.594301369,-3.44950196409,-0.402,0.246,0.344110249044,4.61849873906
4.70839765903,6.00076131516,-0.00551996190312,1.95426512811,-1.98995572702,-3.47194957471,-0.391,-0.378,0.530847279414,2.79247795523
2.51204876472,5.96174842136,-0.072498096765,1.95785320295,0.160744146556,-3.3929446343,-0.397,-0.317,0.522361194342,6.98223213688
3.08582905679,6.02983774306,-0.0538685474636,1.98717199843,-0.251540181527,-3.36428627936,-0.393,-0.212,0.427747863098,5.53213904258
10.9994415601,6.03192935672,-0.0235591019667,1.87129356949,-8.29223146076,-3.29525913345,-0.399,0.632,0.408539852317,2.70168390217
10.5812033385,5.99109664913,-0.0921400315967,1.93747374668,-7.94381811605,-3.33603899651,-0.402,-0.684,0.409274880586,3.63155520307
-3.29975623267,6.02000291851,-0.0368394610556,2.04144483165,5.84303301348,-3.29823296135,-0.39,-0.243,0.420687187085,11.4517060598
2.24672972435,5.98482275223,-0.00972599065322,2.13863894449,0.362503781151,-3.21054567867,-0.387,0.158,0.433801047771,1.27894776303
-5.14885214825,6.03961641112,-0.049992396234,1.96680786657,7.83473830157,-3.1278236469,-0.389,-0.689,0.587583640226,2.97446804282
-5.28715524863,6.00629994987,-0.0540863092203,1.85102674404,8.00154290107,-3.1373422558,-0.383,-0.917,0.499749348816,10.502295775
15.6024639083,5.98838789002,0.00681245180903,1.77536510105,-12.9351951397,-3.17033068611,-0.409,-0.614,0.572479805073,2.59244231156
11.5679671394,5.95565039658,0.0335586463743,1.908625005,-8.69761246792,-3.22025352142,-0.385,-0.417,0.511806716205,2.91377570303
6.49782012791,5.98839250249,-0.0486539599984,2.15359885849,-3.8340047655,-3.22218329309,-0.384,-0.617,0.506188311738,2.37938970236
-3.5120859134,6.02477635193,-0.118187587322,1.91988253423,5.97929501087,-3.18383394247,-0.388,-0.05,0.488391315507,3.5099859198
